,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-3.0063053728734057,0.0002810046176787616,19.5865,0.036723068453229146,7.375188583468184e-05,14.025305536559998
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6463535410883555,0.00015396151712729786,19.132,0.03615976494351469,0.0002033574446422001,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.7637888061065696,7.961328244451595e-05,23.567416137162994,0.06102089433570317,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.5961630256784807,0.00013713037449223202,13.472999999999999,0.024597020146095806,1.2467532027519446e-05,6.59773877084133
