,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.9741593813790885,0.00016284871810055268,19.5865,0.0371850129106028,0.001030571994965619,87.42425929264991
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6588258973579317,0.00015911518822229464,19.132,0.036405252662770116,0.00015158002516412996,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.729898048284659,0.00015243563668634538,27.47695584931175,0.061425320223812835,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.5854354357364976,0.00012344680448454084,13.472999999999999,0.02480588153462896,0.0004147368012743688,41.11816669826599
