,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-3.0357811429204595,0.0003351162163331247,19.5865,0.03628074474879589,,
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6002065803325103,0.00021585066342344692,19.132,0.035446060487574045,0.00022799573014883564,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.744394116669112,0.0002353877395349675,21.195424423332838,0.06019699290284023,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.6911804459188374,0.00023368333894172974,13.472999999999999,0.024324644894020104,,
