,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[30] - MIGUILLA,[119] - PUNUTUMA,[32] - CHOQUETANGA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[70] - VALLE DE ZONGO - SANTA ROSA,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[71] - VALLE DE ZONGO - SAINANI
2020-01-01 00:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 01:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 02:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 03:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 04:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,2.3525535719900397
2020-01-01 05:00:00,0.0,0.0,25.85,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,0.0,0.16993862880000005,0.0,7.6,0.0
2020-01-01 06:00:00,0.0,0.0,25.850000000000005,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,8.69914705017004,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,0.0,0.16993862880000005,0.0,7.6,0.0
2020-01-01 07:00:00,0.0,0.0,25.850000000000005,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,13.446320657810032,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,0.0,0.16993862880000005,0.0,7.6,0.0
2020-01-01 08:00:00,0.0,0.0,25.850000000000005,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,13.446320657810036,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,0.0,0.16993862880000005,0.0,7.6,0.0
2020-01-01 09:00:00,0.0,0.0,25.850000000000005,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,0.0,0.16993862880000005,0.0,7.6,0.0
2020-01-01 10:00:00,0.0,0.0,25.85,4.24556679326,0.0,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,15.651109701370132,0.16993862880000005,0.0,7.6,0.0
2020-01-01 11:00:00,0.0,0.0,25.85,4.24556679326,14.254108148190099,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,0.0,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,0.0
2020-01-01 12:00:00,0.0,0.0,25.85,4.24556679326,14.254108148190099,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,3.538802662008447,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,0.9424977957514855
2020-01-01 13:00:00,0.0,0.0,25.85,4.24556679326,22.459151701233658,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,5.801588028376354
2020-01-01 14:00:00,0.0,0.0,25.85,4.24556679326,22.459151701233658,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.970000000000002,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,5.801588028376351
2020-01-01 15:00:00,0.0,0.0,25.85,4.24556679326,30.769771466399973,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 16:00:00,0.0,0.0,25.85,4.24556679326,30.769771466399973,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,0.0,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 17:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
2020-01-01 18:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.970000000000002,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.150000000000002,0.16993862880000005,0.0,7.6,10.5
2020-01-01 19:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.175036788,0.0,0.0,91.11,0.0,0.0,28.02,0.47582816577,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.16993862880000005,0.0,7.6,10.5
