,[117] - KILPANI,[74] - VALLE DE ZONGO - CAHUA,[27] - SAN JOSE 1,[29] - MISICUNI,[119] - PUNUTUMA,[69] - VALLE DE ZONGO - CUTICUCHO,[67] - VALLE DE ZONGO - TIQUIMANI,[75] - VALLE DE ZONGO - HUAJI,[120] - SAN JACINTO,[68] - VALLE DE ZONGO - BOTIJILACA,[71] - VALLE DE ZONGO - SAINANI,[32] - CHOQUETANGA,[76] - CHOJLLA,[78] - SISTEMA QUEHATA,[30] - MIGUILLA,[72] - VALLE DE ZONGO - CHURURAQUI,[34] - KANATA,[66] - SISTEMA ZONGO,[70] - VALLE DE ZONGO - SANTA ROSA,[118] - LANDARA,[33] - CARABUCO,[73] - VALLE DE ZONGO - HARCA,[77] - YANACACHI,[31] - ANGOSTURA,[26] - SANTA ISABEL,[28] - SAN JOSE 2,[25] - CORANI
2020-01-01 00:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,24.038011176002428
2020-01-01 01:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 02:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 03:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 04:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 05:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-01 06:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,14.244317937408258,0.0,26.567641396938125,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-01 07:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,18.991491545048227,0.0,26.567641396938125,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-01 08:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,18.991491545048227,0.0,26.567641396938125,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-01 09:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.970000000000002,0.0,30.150000000000002,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.8354845683527401,0.0,0.0
2020-01-01 10:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.970000000000002,0.0,30.150000000000002,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,12.79074042749292,0.0,0.0
2020-01-01 11:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.970000000000002,0.0,30.150000000000002,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,73.29286043236645,0.0,0.0
2020-01-01 12:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 13:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 14:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 15:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 16:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 17:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 18:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 19:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,24.583715665285126
2020-01-01 20:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 21:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,9.563767638389972
2020-01-01 22:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-01 23:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 00:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 01:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,25.711111882999937,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 02:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,0.0,0.0,25.71111188299994,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 03:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,0.0,0.0,7.277031022500019,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 04:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,0.0,0.0,7.277031022500019,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 05:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,0.0,0.0,0.0,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 06:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 07:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-02 08:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 09:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 10:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 11:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 12:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.535155754209967,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 13:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 14:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 15:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,6.200000000000001,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 16:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,6.200000000000001,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 17:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,6.200000000000001,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 18:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,6.200000000000001,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 19:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.23347116296,11.04,17.59,2.3491516476500003,2.5694100397104194,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-02 20:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-02 21:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 22:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.23347116296,0.0,17.59,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-02 23:00:00,6.57762461946,28.02,0.0,0.0,2.4196261991999997,22.97,0.0,30.15,7.6,6.81,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.23347116296,0.0,0.0,2.3491516476500003,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 00:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,89.28027692399993,0.0,0.0
2020-01-03 01:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 02:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 03:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 04:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 05:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,0.0,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 06:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-03 07:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 08:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,1.1335522063199814,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 09:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,1.1335522063199814,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 10:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,1.1335522063199814,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 11:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,1.1335522063199814,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 12:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 13:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 14:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 15:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 16:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 17:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 18:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.8100000000000005,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 19:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-03 20:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-03 21:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 22:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-03 23:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.6667453574,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 00:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,6.240659893569941,0.0,10.5,0.0,38.4,0.6667453574,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 01:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.65563293412,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,48.089894545849944,0.0,0.0
2020-01-04 02:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.64452051084,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,28.87354120184996,0.0,0.0
2020-01-04 03:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.63340808953,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.62229566625,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,0.0,0.0,0.0,10.5,0.0,38.4,0.61118324297,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,0.0,0.0,22.44217963788992,0.0,0.0,10.5,0.0,38.4,0.60007082166,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.970000000000002,0.0,30.150000000000002,0.0,0.0,10.5,0.0,38.4,0.58895839838,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,41.63779922942987,0.0,0.0
2020-01-04 08:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.5778459750999999,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 09:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.56673355379,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 10:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.5556211305100001,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 11:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.54450870723,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 12:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,0.0,0.0,10.5,0.0,38.4,0.53339628592,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,87.85211707613999,0.0,0.0
2020-01-04 13:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.5222838626399999,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 14:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.51117143936,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 15:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.50005901805,0.0,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 16:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.0,10.5,0.0,38.4,0.48894659477,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 17:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,0.6241097241108946,10.5,5.863743058440377,38.4,0.47783417148999996,2.55,25.39,4.24556679326,0.0,0.0,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 18:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.46672175017999995,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
2020-01-04 19:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.4556093269,2.55,25.39,4.24556679326,2.12115265761463,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-04 20:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.44449690362000005,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-04 21:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.43338448231000004,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,65.24
2020-01-04 22:00:00,6.57722476746,28.02,0.0,0.0,2.4194791103999997,22.97,0.0,30.15,7.6,6.81,10.5,6.2,38.4,0.42227205903,2.55,25.39,4.24556679326,0.0,17.59,2.3490088433,0.0,25.85,50.79,0.0,91.11,0.0,0.0
