,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-3.003344520026138,0.00014239598460003602,19.5865,0.03675678565571681,0.004526346529316596,92.47946849488
NO,0.06360287740428014,2.1836987908802774,394.1192,0.451114541817844,0.00022318916974133646,19.132,0.036167101920400124,0.00043426149356662813,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.8202090589253657,0.00013874598431956893,21.357051543472892,0.06145884572240569,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.7320209192829286,0.00019467879583496097,13.472999999999999,0.024546773084951314,0.0016664372113306403,39.96261558490599
