,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.873027145914518,0.00023590061711627406,19.5865,0.036756732366550665,0.014963104647493881,93.79667448688001
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6636918209223791,0.00016037126107799736,16.765194929732914,0.036240462541639006,0.0005088752809546044,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.6553116739074294,0.0001239295468133209,21.939900699412874,0.06086521496397029,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.5540236510847093,0.00021253164612183918,13.472999999999999,0.024677326441021292,0.006447573480369517,45.789101831
