,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.9581375742918654,0.00019714808704405167,19.5865,0.03684833015012487,0.0005705089275690284,61.222369462788436
NO,0.06360287740428014,2.1836987908802774,394.1192,0.7237184898162514,0.00022642529853816407,19.132,0.0360358721109891,0.0001318199260915867,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.6570671729024709,0.00011275067068629207,26.21284826553307,0.060246504957081566,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.5773519115731431,0.00016957910010434807,13.472999999999999,0.02451713167872904,0.00020999133857336328,37.18118647466694
