,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[30] - MIGUILLA,[119] - PUNUTUMA,[32] - CHOQUETANGA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[70] - VALLE DE ZONGO - SANTA ROSA,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[71] - VALLE DE ZONGO - SAINANI
2020-01-01 00:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 01:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 02:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 03:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,16.65082113798404,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 04:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 05:00:00,0.0,0.0,25.85,4.24556679326,0.0,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 06:00:00,0.0,0.0,25.85,4.24556679326,0.0,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 07:00:00,0.0,0.0,25.85,4.24556679326,0.0,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 08:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 09:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 10:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 11:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 12:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 13:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 14:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 15:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.2938276265119981,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 16:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 17:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 18:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 19:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 20:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 21:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,17.59,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 22:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.391258704,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-01 23:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,2.5130017780895306,0.391258704,6.2,0.0,91.11,0.0,0.0,28.02,1.06361589117,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.37986282065000004,0.0,7.6,10.5
2020-01-02 00:00:00,0.0,0.0,25.85,4.51167069756,38.4,50.79,2.5130017780895306,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 01:00:00,0.0,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 02:00:00,0.0,0.0,25.85,4.51167069756,0.0,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 03:00:00,0.0,0.0,25.85,4.51167069756,0.0,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 04:00:00,0.0,0.0,25.85,4.51167069756,0.0,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 05:00:00,0.0,0.0,25.85,4.51167069756,0.0,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 06:00:00,0.0,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,0.0,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 07:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 08:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 09:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 10:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 11:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 12:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 13:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 14:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 15:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 16:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,2.5130017780895306,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 17:00:00,6.8100000000000005,0.0,25.85,4.51167069756,38.4,50.79,2.55,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 18:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,2.55,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 19:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,2.55,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 20:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,2.55,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 21:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,2.55,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 22:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-02 23:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.411851268,6.2,0.0,91.11,17.59,0.0,28.02,1.11959567673,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.39985559960000006,0.0,7.6,10.5
2020-01-03 00:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 01:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 02:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,11.462939163309994,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 03:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,0.0,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 04:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,0.0,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 05:00:00,0.0,0.0,25.85,3.8101240496799997,38.4,50.79,0.0,0.5251103664000001,6.2,0.0,91.11,0.0,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 06:00:00,6.8100000000000005,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,0.0,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 07:00:00,6.8100000000000005,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,0.0,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 08:00:00,6.8100000000000005,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,17.59,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 09:00:00,6.8100000000000005,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,17.59,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 10:00:00,6.81,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,17.59,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
2020-01-03 11:00:00,6.8100000000000005,0.0,25.85,3.8101240496799997,38.4,50.79,2.5130017780895306,0.5251103664000001,6.2,0.0,91.11,17.59,0.0,28.02,1.42748449731,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.50981589155,0.0,7.6,10.5
