,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[30] - MIGUILLA,[119] - PUNUTUMA,[32] - CHOQUETANGA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[70] - VALLE DE ZONGO - SANTA ROSA,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[71] - VALLE DE ZONGO - SAINANI
2020-01-01 00:00:00,6.81,6.23,25.85,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,17.59,9.72,28.02,0.0,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.9537227303459845,10.5
2020-01-01 01:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,17.59,3.5929391633099943,28.02,0.0,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.9537227303459845,10.5
2020-01-01 02:00:00,6.81,6.23,25.85,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.9537227303459845,10.5
2020-01-01 03:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.9537227303459845,10.5
2020-01-01 04:00:00,6.81,6.23,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.9537227303459845,10.5
2020-01-01 05:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,0.0,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,6.955082730345985,10.5
2020-01-01 06:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,0.0,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 07:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,0.0,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 08:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,22.97,0.0,0.0,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 09:00:00,6.8100000000000005,0.0,25.850000000000005,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,0.0,17.509684520709992,0.0,0.0,0.0,6.13,25.39,120.0,30.150000000000002,0.0,0.0,7.6,10.5
2020-01-01 10:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,22.97,0.0,51.17725516106452,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 11:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 12:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 13:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 14:00:00,6.81,0.0,25.850000000000005,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,17.509684520709992,0.0,65.24,0.0,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
2020-01-01 15:00:00,6.8100000000000005,0.0,25.850000000000005,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,17.509684520709992,0.0,65.24,0.0,6.13,25.39,120.0,30.150000000000002,0.0,0.0,7.6,10.5
2020-01-01 16:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.0,6.2,0.0,91.11,0.0,0.0,28.02,1.1580674773459845,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.0,0.0,7.6,10.5
