,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[30] - MIGUILLA,[119] - PUNUTUMA,[32] - CHOQUETANGA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[70] - VALLE DE ZONGO - SANTA ROSA,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[71] - VALLE DE ZONGO - SAINANI
2020-01-04 04:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.62229566625,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 05:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.61118324297,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 06:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.60007082166,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 07:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.58895839838,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 08:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.5778459750999999,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 09:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.56673355379,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 10:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.5556211305100001,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 11:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.54450870723,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 12:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.53339628592,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 13:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.5222838626399999,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
2020-01-04 14:00:00,6.81,6.23,25.85,3.8101240496799997,38.4,50.79,2.55,0.6692583096,6.2,0.0,91.11,17.59,9.72,28.02,1.8193429847400002,22.97,55.0,65.24,0.51117143936,6.13,25.39,120.0,30.15,0.6497653493500001,69.0,7.6,10.5
