,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.975023031113603,0.0002823966027756523,19.5865,0.037018756830273156,0.00034803408549829117,37.33234001858594
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6557378073570207,0.00015427558412479036,19.132,0.036258270767401374,0.0002932948729430813,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.672254994335386,0.00022855640282014729,36.644,0.06158507946871533,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.6470302294211963,0.00015446757139408508,13.472999999999999,0.02476245222573223,0.000337289916608802,39.67292020177599
