,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.9237197257689154,0.00021117482694272895,19.5865,0.03721388550644706,0.004161173545836576,93.30398541027999
NO,0.06360287740428014,2.1836987908802774,394.1192,0.6082992071003391,0.00018478325269219434,19.132,0.036474878570495674,0.0002888774301367203,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.7118263803208518,0.0001285951964031743,28.58044203131304,0.06177049995338386,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.6035941383477244,0.000226916661110367,13.472999999999999,0.02483522311278714,0.002300775464874217,41.35211802199999
