,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.984544418086999,0.00019837446594694785,19.503436072272876,0.036546408090235086,0.00735238925002779,88.92770397385999
NO,0.06360287740428014,2.1836987908802774,394.1192,0.682911862223808,0.00017057668227903394,19.132,0.035831131819034204,0.00028926070878470937,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.6835182165489013,0.0002863682875122402,30.918610668645847,0.06109859215747662,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.6181143393142897,0.00014834342671136888,13.472999999999999,0.024582371894191296,0.003460207111243162,43.075641543
