,Month,TOTAL,[31] - SISTEMA TAQUESI,[8] - SISTEMA MIGUILLA,[94] - KIL01_KIL02_KIL03,[27] - SISTEMA MISICUNI,[30] - SISTEMA ZONGO,[97] - SJA01_SJA02,[29] - SAN JOSE I_SAN JOSE II,[9] - KANATA,[25] - SISTEMA CORANI,[32] - SISTEMA QUEHATA,[95] - LAN01_LAND02_LAND03,[23] - CCERI40-41-42,[15] - BUL01,[79] - WAR03,[71] - GCH12,[35] - SBU01,[72] - SCZ01,[88] - ARJ09,[68] - GCH09,[102] - CCSUR30-31-32,[82] - CCWAR30-31-32,[6] - VHE07,[28] - ORURO II,[81] - WAR05,[75] - GBE01,[78] - WAR02,[24] - CCERI50-51-52,[33] - ALT01,[100] - SUR03,[101] - SUR04,[83] - CCWAR40-41-42,[69] - GCH10,[14] - CAR03,[10] - QOLLPANA I,[74] - UNA01,[77] - WAR01,[16] - BUL02,[90] - ARJ12,[96] - PUN01,[5] - VHE06,[26] - ORURO I,[65] - GCH02,[17] - BUL03,[7] - VHE08,[91] - ARJ13,[93] - ARJ15,[99] - SUR02,[4] - VHE05,[105] - YUNCHARA,[66] - GCH04,[92] - ARJ14,[89] - ARJ11,[11] - QOLLPANA II,[103] - CCSUR40-41-42,[84] - ARJ08,[22] - CCERI30-31-32,[104] - UYUNI_COLCHAK,[70] - GCH11
07/01/1900 00:00,2,152.2268969,89.19,0,5.024767068,0,15.74423553,0,37.85210856,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,8.085039685,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,8.085039685,0,0,9.79,1.55,1.6,0,9.79,1.715923,0,1.51,0,0,77.44000004,16.96,83.77333338,11.50250501,0
07/01/1900 00:00,2,220.1393579,89.19,0,5.025544538,0,0,0,37.84543513,3.2656932,83.6625925,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,21.32797374,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,21.32797374,0,0,9.79,1.55,1.6,0,9.79,2.632212,0,1.51,0,0,77.44000004,16.96,83.77333338,25.42328689,0
07/01/1900 00:00,2,239.0813246,89.19,0,5.026321998,0,102.6104551,0,37.8387617,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,31.29272729,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,31.29272729,0,0,9.79,1.55,1.6,0,9.79,3.321905,0,1.51,0,0,77.44000004,16.96,83.77333338,37.20132016,0
07/01/1900 00:00,2,227.1466489,89.19,0,5.027099469,0,90.68167545,0,37.83208826,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,38.12132474,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.003300225,0,0,0,1.6,0.5662734,1.958,38.12132474,0,0,9.79,1.55,1.6,0,9.79,3.812826,0,1.51,0,0,77.44000004,16.96,83.77333338,44.36897966,0
07/01/1900 00:00,2,251.8830486,89.19,0,5.027876928,0,115.4239711,0,37.82541483,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,41.77914016,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.029253999,0,0,0,1.6,0.5662734,1.958,41.77914016,0,0,9.79,1.55,1.6,0,9.79,4.077687,0,1.51,0,0.267540576,77.44000004,16.96,83.77333338,48.32609384,0
07/01/1900 00:00,2,199.120007,89.19,0,5.028654399,0,62.6668254,0,37.8187414,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,42.82884106,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.110697,0,0,0,1.6,0.5662734,1.958,42.82884106,0,0,9.79,1.55,1.6,0,9.79,4.128512,0,1.51,0,0.49270104,77.44000004,16.96,83.77333338,50.06120519,0
07/01/1900 00:00,2,276.8038677,89.19,0,5.02943187,0,140.3565821,0,37.81206797,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,40.66982034,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.211246092,0,0,0,1.6,0.5662734,1.958,40.66982034,0,0,9.79,1.55,1.6,0,9.79,3.983183,0,1.51,0,0.828359304,77.44000004,16.96,83.77333338,49.08650749,0
07/01/1900 00:00,2,333.5054463,89.19,0,5.030209329,0,184.1055591,0,37.80539466,3.2656932,12.95849746,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,36.02503857,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.276518844,0,0,0,1.6,0.5662734,1.958,36.02503857,0,0,9.79,1.55,1.6,0,9.79,3.643596,0,1.51,0,1.132035936,77.44000004,16.96,83.77333338,45.37143012,0
07/01/1900 00:00,2,347.9362861,89.19,0,5.0309868,0,0,0,37.79872123,3.2656932,211.5007923,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,27.94616712,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.321994026,0,0,0,1.6,0.5662734,1.958,27.94616712,0,0,9.79,1.55,1.6,0,9.79,3.099886,0,1.51,0,1.37417112,77.44000004,16.96,83.77333338,38.94273283,0
07/01/1900 00:00,2,366.4631516,89.19,0,5.031764271,0,184.1055591,0,37.7920478,3.2656932,45.92799475,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,17.92294387,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.336513891,0,0,0,1.6,0.5662734,1.958,17.92294387,0,0,9.79,1.55,1.6,0,9.79,2.339563,0,1.51,0,1.45598412,77.44000004,16.96,83.77333338,29.84270391,0
07/01/1900 00:00,2,358.5905685,89.19,0,5.03254173,0,184.1055591,0,37.78537436,3.2656932,38.06130755,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,8.494903641,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.307468854,0,0,0,1.6,0.5662734,1.958,8.494903641,0,0,9.79,1.55,1.6,0,9.79,1.363822,0,1.51,0,1.294403952,77.44000004,16.96,83.77333338,18.20193375,0
07/01/1900 00:00,2,460.7697587,89.19,0,5.033319201,0,44.00100532,0,37.77870093,3.2656932,280.35,1.06774,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,1.110343024,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.226887168,0,0,0,1.6,0.5662734,1.958,1.110343024,0,0,9.79,1.55,1.6,0,9.79,0.281464,0,1.51,0,0.895970112,77.44000004,16.96,83.77333338,4.434738328,0
07/01/1900 00:00,2,558.9605722,89.19,0,5.034096672,0,142.1986623,0,37.7720275,3.2656932,280.35,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.129891999,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.543140112,77.44000004,16.96,83.77333338,0,0
07/01/1900 00:00,2,508.3350217,89.19,0,5.034874131,0,91.57900772,0,37.76535407,3.2656932,280.35,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.083574,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.426608616,77.44000004,16.96,83.77333338,0,0
07/01/1900 00:00,2,417.9336171,89.19,0,5.035651602,0,184.1055591,0,37.75868064,3.2656932,97.42793999,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.057500001,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.360587256,77.44000004,16.96,83.77333338,0,0
07/01/1900 00:00,2,299.6461937,89.19,0,5.036429061,0,163.2519716,0,37.7520072,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.041537001,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.314973624,77.44000004,16.96,83.77333338,0,0
07/01/1900 00:00,2,168.347177,89.19,0,5.037206532,0,31.95885096,0,37.74533377,3.2656932,0,1.06679257,0.083299999,125.66,25.56492306,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,13.99738011,37.16,0,124.05,0,21.81,0.033335001,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.284992272,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,125.0346893,77.84225922,0,5.037984003,0,0,0,37.73866034,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.033491001,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.285495936,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,95.52105672,48.33636894,0,5.036914985,0,0,0,37.73198703,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.038904,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.306015552,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,60.04252874,12.8655834,0,5.035845967,0,0,0,37.7253136,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.028782,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.265177704,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,47.16920289,0,0,5.034776949,0,0,0,37.71864017,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.013697001,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.16243464,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,47.16146043,0,0,5.033707931,0,0,0,37.71196674,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.008622,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0.088963416,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,81.40147627,34.24775829,0,5.032638913,0,0,0,37.7052933,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,0,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,64.37963826,17.23271529,0,5.031569894,0,0,0,37.69861987,3.2656932,0,1.06774,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0.856284223,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,0.856284223,0,0,9.79,1.55,1.6,0,9.79,0.60685,0,1.51,0,0,77.44000004,16.96,83.77333338,1.78132957,0
08/01/1900 00:00,2,125.6903077,78.55207464,0,5.030500888,0,0,0,37.69194644,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,9.317951218,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,9.317951218,0,0,9.79,1.55,1.6,0,9.79,1.785859,0,1.51,0,0,77.44000004,16.96,83.77333338,9.717807099,0
08/01/1900 00:00,2,166.3294615,89.19,0,5.02943187,0,0,0,37.68527301,3.2656932,30.00897083,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,22.07488709,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0,0,0,0,1.6,0.5662734,1.958,22.07488709,0,0,9.79,1.55,1.6,0,9.79,2.6235,0,1.51,0,0,77.44000004,16.96,83.77333338,21.68274606,0
08/01/1900 00:00,2,172.8380741,89.19,0,5.028362852,0,0,0,37.67859958,3.2656932,36.52532586,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,32.1684164,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.011732001,0,0,0,1.6,0.5662734,1.958,32.1684164,0,0,9.79,1.55,1.6,0,9.79,3.146933,0,1.51,0,0.139522584,77.44000004,16.96,83.77333338,36.47528184,0
08/01/1900 00:00,2,171.0218438,89.19,0,5.027293833,0,0,0,37.67192614,3.2656932,34.71683807,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,38.67945935,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.059325,0,0,0,1.6,0.5662734,1.958,38.67945935,0,0,9.79,1.55,1.6,0,9.79,3.337374,0,1.51,0,0.366598224,77.44000004,16.96,83.77333338,45.79729655,0
08/01/1900 00:00,2,136.2972633,89.19,0,5.026224815,0,0,0,37.66525271,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,41.9393932,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.145531401,0,0,0,1.6,0.5662734,1.958,41.9393932,0,0,9.79,1.55,1.6,0,9.79,3.167123,0,1.51,0,0.581732688,77.44000004,16.96,83.77333338,49.75173403,0
08/01/1900 00:00,2,99.46273989,52.36321892,0,5.025155797,0,0,0,37.6585794,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,43.3156804,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.234757269,0,0,0,1.6,0.5662734,1.958,43.3156804,0,0,9.79,1.55,1.6,0,9.79,2.699427,0,1.51,0,0.931256664,77.44000004,16.96,83.77333338,50.52613464,0
08/01/1900 00:00,2,89.24035789,42.14857937,0,5.024086779,0,0,0,37.65190597,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,41.60036341,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.307298022,0,0,0,1.6,0.5662734,1.958,41.60036341,0,0,9.79,1.55,1.6,0,9.79,2.38257,0,1.51,0,1.293478752,77.44000004,16.96,83.77333338,48.48424479,0
08/01/1900 00:00,2,115.1284522,68.04441612,0,5.023017761,0,0,0,37.64523254,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,37.51814413,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.379704558,0,0,0,1.6,0.5662734,1.958,37.51814413,0,0,9.79,1.55,1.6,0,9.79,2.453056,0,1.51,0,1.710100248,77.44000004,16.96,83.77333338,44.07307503,0
08/01/1900 00:00,2,129.0615837,81.9852901,0,5.021948754,0,0,0,37.63855911,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,30.8701758,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.455061111,0,0,0,1.6,0.5662734,1.958,30.8701758,0,0,9.79,1.55,1.6,0,9.79,2.594806,0,1.51,0,2.182051536,77.44000004,16.96,83.77333338,36.8601223,0
08/01/1900 00:00,2,136.2585512,89.19,0,5.020879736,0,0,0,37.63188568,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,21.60308375,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.526561584,0,0,0,1.6,0.5662734,1.958,21.60308375,0,0,9.79,1.55,1.6,0,9.79,2.3219,0,1.51,0,2.648132664,77.44000004,16.96,83.77333338,25.55512057,0
08/01/1900 00:00,2,165.0944662,89.19,0,5.019810718,0,28.84365743,0,37.62521224,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,10.38883135,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.54648729,0,0,0,1.6,0.5662734,1.958,10.38883135,0,0,9.79,1.55,1.6,0,9.79,1.360852,0,1.51,0,2.779229808,77.44000004,16.96,83.77333338,13.15447832,0
08/01/1900 00:00,2,350.9719648,89.19,0,5.0187417,0,188.04,0,37.61853881,3.2656932,26.68795105,1.06774,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,1.213221596,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.41275554,0,0,0,1.6,0.5662734,1.958,1.213221596,0,0,9.79,1.55,1.6,0,9.79,0.277283,0,1.51,0,1.913496864,77.44000004,16.96,83.77333338,1.914575683,0
08/01/1900 00:00,2,476.8621911,89.19,0,5.017672682,0,60.27686723,0,37.61186538,3.2656932,280.35,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.294456375,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,1.22482884,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,426.5589988,89.19,0,5.016603664,0,188.04,0,37.60519195,3.2656932,102.2914174,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.303043041,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,1.270534416,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,369.4539313,89.19,0,5.015534646,0,188.04,0,37.59851852,3.2656932,45.19409236,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.423130329,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,1.978616856,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,248.1208288,89.19,0,5.014465628,0,111.9087323,0,37.59184508,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.405729801,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,1.869717672,77.44000004,16.96,83.77333338,0,0
08/01/1900 00:00,2,136.2043542,89.19,0,5.013396621,0,0,0,37.58517178,3.2656932,0,1.06679257,0.083299999,125.66,18.72849204,0,79.81,0,0,0,57.14,0,124.05,9.79,0,27.49491908,0,0,41.88666662,10.06293916,37.16,0,124.05,0,21.81,0.373216548,0,0,0,1.6,0.5662734,1.958,0,0,0,9.79,1.55,1.6,0,9.79,0,0,1.51,0,1.67100336,77.44000004,16.96,83.77333338,0,0
09/01/1900 00:00,2,136.1966117,89.19,0,5.012327603,0,0,0,37.57849834,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,27.49491908,0,0,41.88666662,8.297320837,20.58801463,0,124.05,0,4.362,0.296297847,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,1.55,1.6,0,1.958,0,0,1.51,0,1.234562448,77.44000004,16.96,83.77333338,0,0
09/01/1900 00:00,2,136.1905214,89.19,0,5.012910697,0,0,0,37.57182491,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,7.77,0,0,41.88666662,8.297320837,15.98784479,0,124.05,0,4.362,0.220886721,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,0.31,0.32,0,1.958,0,0,0.302,0,0.869633136,77.44000004,3.392,83.77333338,0,0
09/01/1900 00:00,2,100.9245879,53.93015688,0,5.013493803,0,0,0,37.56515148,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,7.77,0,0,41.88666662,8.297320837,15.98784479,0,124.05,0,4.362,0.112325001,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,0.31,0.32,0,1.958,0,0,0.302,0,0.499387704,77.44000004,3.392,83.77333338,0,0
09/01/1900 00:00,2,68.88104097,21.89270025,0,5.014076898,0,0,0,37.55847805,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,7.77,0,0,41.88666662,8.297320837,15.98784479,0,124.05,0,4.362,0.064649001,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,0.31,0.32,0,1.958,0,0,0.302,0,0.381670968,77.44000004,3.392,83.77333338,0,0
09/01/1900 00:00,2,66.45183479,19.4695844,0,5.014660004,0,0,0,37.55180462,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,7.77,0,0,41.88666662,8.297320837,15.98784479,0,124.05,0,4.362,0.030545001,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,0.31,0.32,0,1.958,0,0,0.302,0,0.273261144,77.44000004,3.392,83.77333338,0,0
09/01/1900 00:00,2,81.17206443,34.19590438,0,5.015243099,0,0,0,37.54513118,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0,7.77,0,0,41.88666662,8.297320837,15.98784479,0,124.05,0,4.362,0.018213,0,0,0,1.6,0.5662734,1.958,0,0,0,1.958,0.31,0.32,0,1.958,0,0,0.302,0,0.202983504,77.44000004,3.392,83.77333338,0,0
09/01/1900 00:00,2,46.97101715,0,0,5.015826205,0,0,0,37.53845775,3.2656932,0,1.06774,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,0.897907546,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.012500001,0,0,0,1.6,0.5662734,1.958,0.897907546,0,0,1.958,0.31,0.32,0,1.958,0.594827,0,0.302,0,0.146713344,77.44000004,3.392,83.77333338,2.810069262,0
09/01/1900 00:00,2,46.96492682,0.00094743,0,5.016409299,0,0,0,37.53178432,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,8.641461947,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.022973001,0,0,0,1.6,0.5662734,1.958,8.641461947,0,0,1.958,0.31,0.32,0,1.958,1.710692,0,0.302,0,0.23246844,77.44000004,3.392,83.77333338,12.51978027,0
09/01/1900 00:00,2,63.88569199,16.92780293,0,5.016992405,0,0,0,37.52511089,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,19.99677956,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.073995999,0,0,0,1.6,0.5662734,1.958,19.99677956,0,0,1.958,0.31,0.32,0,1.958,2.623672,0,0.302,0,0.405439536,77.44000004,3.392,83.77333338,18.46868321,0
09/01/1900 00:00,2,75.5718834,28.62008467,0,5.0175755,0,0,0,37.51843746,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,29.0623053,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.134120001,0,0,0,1.6,0.5662734,1.958,29.0623053,0,0,1.958,0.31,0.32,0,1.958,3.252926,0,0.302,0,0.551095128,77.44000004,3.392,83.77333338,21.91760673,0
09/01/1900 00:00,2,95.77518495,48.82947642,0,5.018158606,0,0,0,37.51176415,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,34.59756813,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.170487486,0,0,0,1.6,0.5662734,1.958,34.59756813,0,0,1.958,0.31,0.32,0,1.958,3.569812,0,0.302,0,0.668295552,77.44000004,3.392,83.77333338,25.92150561,0
09/01/1900 00:00,2,96.03795321,49.09833503,0,5.0187417,0,0,0,37.50509072,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,37.03627277,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.223219248,0,0,0,1.6,0.5662734,1.958,37.03627277,0,0,1.958,0.31,0.32,0,1.958,3.514298,0,0.302,0,0.879812328,77.44000004,3.392,83.77333338,37.70359095,0
09/01/1900 00:00,2,95.73483472,48.80130687,0,5.019324795,0,0,0,37.49841728,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,36.94301112,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.277491711,0,0,0,1.6,0.5662734,1.958,36.94301112,0,0,1.958,0.31,0.32,0,1.958,3.007393,0,0.302,0,1.1369724,77.44000004,3.392,83.77333338,42.67442778,0
09/01/1900 00:00,2,118.7689625,71.84152494,0,5.019907901,0,0,0,37.49174385,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,35.43324423,0,0,0,41.88666662,8.297320837,15.98784479,0,112.6949191,0,4.362,0.304741395,0,0,0,1.6,0.5662734,1.958,35.43324423,0,0,1.958,0.31,0.32,0,1.958,2.087374,0,0.302,0,1.279669392,77.44000004,3.392,83.77333338,39.20330614,0
09/01/1900 00:00,2,136.1113472,89.19,0,5.020490995,0,0,0,37.48507042,3.2656932,0,1.06679257,0.083299999,125.66,8.646,0,79.81,0,0,0,57.14,0,124.05,1.958,32.56119794,0,0,0,41.88666662,8.297320837,25.42774239,0,112.6949191,0,4.362,0.314169399,0,0,0,1.6,0.5662734,1.958,32.56119794,0,0,1.958,1.55,1.6,0,1.958,1.250412,0,1.51,0,1.330933464,77.44000004,3.392,83.77333338,30.30758633,0
