,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-01-01 00:00:00,0.0,0.0,0.0,108.67843623188598,39.07819464259997,105.20876130899404
2020-01-01 01:00:00,0.0,0.0,0.0,163.835181446066,21.404394642599975,90.16631367281397
2020-01-01 02:00:00,0.0,0.0,2.189815357400029,215.72385167270596,0.0,80.64770894517406
2020-01-01 03:00:00,0.0,0.0,7.958420780220024,213.52845167270598,0.0,85.89486130899402
2020-01-01 04:00:00,0.0,0.0,0.0,203.91855167270597,15.324108120779982,83.91726130899403
2020-01-01 05:00:00,0.0,0.0,0.0,142.09225167270594,114.0924546426,65.28924581717408
2020-01-01 06:00:00,0.0,0.0,0.0,145.912751672706,126.29245464260002,55.857202515973995
2020-01-01 07:00:00,0.0,0.0,0.0,161.682751672706,131.07365848496,45.242414184013995
2020-01-01 08:00:00,0.0,0.0,0.0,176.295251672706,142.91690358495998,32.157824360014004
2020-01-01 09:00:00,0.0,0.0,0.0,192.02495167270598,143.13384874294005,29.761307084833977
2020-01-01 10:00:00,0.0,0.0,0.0,208.44795167270604,132.92809199139992,22.963631795974038
2020-01-01 11:00:00,0.0,0.0,0.0,234.986051672706,92.69013930936006,37.54205965321395
2020-01-01 12:00:00,0.0,0.0,0.0,241.90125167270594,76.42585464260002,37.32681575037407
2020-01-01 13:00:00,0.0,0.0,0.0,259.970751672706,48.24325464259998,46.349475774374014
2020-01-01 14:00:00,0.0,0.0,0.0,269.16705167270595,38.504561963160086,42.843404116013986
2020-01-01 15:00:00,0.0,0.0,0.0,261.2029516727059,31.78224317242818,52.649581287014
2020-01-01 16:00:00,0.0,0.0,0.0,250.1476516727059,32.24471728031209,58.47818904499397
2020-01-01 17:00:00,0.0,0.0,0.0,236.11475167270595,16.07134027678012,61.456522984994024
2020-01-01 18:00:00,0.0,0.0,0.0,175.0266310284859,22.230354642600012,71.72351656199402
2020-01-01 19:00:00,0.0,0.0,0.0,49.03911266888588,70.55325464260005,106.47636130899403
2020-01-01 20:00:00,0.0,0.0,0.0,55.03631266888587,70.14899893160009,108.71636130899404
2020-01-01 21:00:00,0.0,0.0,0.0,96.1406531012361,48.49181035359983,105.83071667464404
2020-01-01 22:00:00,0.0,0.0,0.0,162.35022826353608,9.493254642599954,94.94550594334399
2020-01-01 23:00:00,0.0,0.0,27.993345357399992,220.6090878311859,0.0,86.98306250069413
2020-01-02 00:00:00,0.0,0.0,0.0,167.50228783118592,44.21605294359995,85.07086130899403
2020-01-02 01:00:00,0.0,0.0,0.0,147.15978783118598,85.04074275960005,75.110761308994
2020-01-02 02:00:00,0.0,0.0,0.0,147.31758783118593,93.9091546426,76.27886130899404
2020-01-02 03:00:00,0.0,0.0,0.0,138.6875878311859,102.02524570660003,74.72016130899405
2020-01-02 04:00:00,0.0,0.0,0.0,117.11808783118593,122.5592896506001,73.56016130899403
2020-01-02 05:00:00,0.0,0.0,0.0,107.71758783118594,134.8224546426,66.46016130899403
2020-01-02 06:00:00,0.0,0.0,0.0,122.32548783118594,123.77827889520006,66.95493222699403
2020-01-02 07:00:00,0.0,0.0,0.0,186.62118783118595,70.31767842142008,53.891982920974
2020-01-02 08:00:00,0.0,0.0,0.0,237.61846455278598,24.48025464259998,38.600779900994
2020-01-02 09:00:00,0.0,0.0,0.0,242.6275304019029,36.34205464260002,44.958017979014
2020-01-02 10:00:00,0.0,0.0,0.0,251.95716865094295,37.37325464259999,42.31394018097404
2020-01-02 11:00:00,0.0,0.0,0.0,254.25056641314302,41.183254642600005,42.33415214497401
2020-01-02 12:00:00,0.0,0.0,0.0,256.98455025190316,38.622454642599976,42.42744278401402
2020-01-02 13:00:00,0.0,0.0,0.0,222.13354640572308,41.88085464259999,52.612712764993994
2020-01-02 14:00:00,0.0,0.0,0.0,188.65529493734323,50.55245464259997,63.74486248997402
2020-01-02 15:00:00,0.0,0.0,0.0,171.36185426310317,52.02245464259995,66.74857282401402
2020-01-02 16:00:00,0.0,0.0,0.0,154.2989565009032,45.53245464259999,75.04565197401402
2020-01-02 17:00:00,0.0,0.0,0.0,101.28109693490325,47.09245464260001,106.618307781014
2020-01-02 18:00:00,0.0,0.0,0.0,88.02828091594836,61.71695464260008,107.26243706697403
