,CORANI,MIGUILLA,MISICUNI
2019-12-31 23:00:00+00:00,4.64458772,3.499912546,1.939136386
2020-01-01 00:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 01:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 02:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 03:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 04:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 05:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 06:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 07:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 08:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 09:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 10:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 11:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 12:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 13:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 14:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 15:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 16:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 17:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 18:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 19:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 20:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 21:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 22:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-01 23:00:00+00:00,4.541607742,3.387012141,1.954663278
2020-01-02 00:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 01:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 02:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 03:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 04:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 05:00:00+00:00,4.499652936,3.556362748,2.256575082
2020-01-02 06:00:00+00:00,4.499652936,3.556362748,2.256575082
