,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-01-01 00:00:00,0.0,0.0,0.0,102.30702340923601,39.07819464259997,105.45017413164402
2020-01-01 01:00:00,0.0,0.0,0.0,169.292980987236,3.1804546425999654,91.621574131644
2020-01-01 02:00:00,0.0,0.0,0.0,200.41472648623596,8.49412464260001,84.32377413164403
2020-01-01 03:00:00,0.0,0.0,0.0,196.19772342723593,27.021554642600048,73.887774131644
2020-01-01 04:00:00,0.0,0.0,0.0,191.37169621756033,29.587390753275656,76.55867413164401
2020-01-01 05:00:00,0.0,0.0,0.0,148.15289621754957,117.65214178328645,55.66891413164399
2020-01-01 06:00:00,0.0,0.0,0.0,151.9733962175496,126.29245464260002,49.7965579711304
2020-01-01 07:00:00,0.0,0.0,0.0,167.7433962175496,142.32951547929002,37.88382700666398
2020-01-01 08:00:00,0.0,0.0,0.0,180.47670660251453,146.09403583250145,24.799237182664
2020-01-01 09:00:00,0.0,0.0,0.0,199.9647858325847,134.1290972522313,24.664464415664042
2020-01-01 10:00:00,0.0,0.0,0.0,214.50859621754964,130.42988026208272,15.605044618624035
2020-01-01 11:00:00,0.0,0.0,0.0,241.0466962175496,92.81093617708638,31.360618240644015
2020-01-01 12:00:00,0.0,0.0,0.0,247.53544871266325,80.1988856723928,27.919587680624005
2020-01-01 13:00:00,0.0,0.0,0.0,266.457843722436,48.24325464260001,39.862383724644005
2020-01-01 14:00:00,0.0,0.0,0.0,272.3509582681529,38.166942545063165,39.99711693866398
2020-01-01 15:00:00,0.0,0.0,0.0,270.1403341669463,29.270881295869742,45.107394109664
2020-01-01 16:00:00,0.0,0.0,0.0,256.20829621754956,40.66706683670971,46.79090186764397
2020-01-01 17:00:00,0.0,0.0,0.0,242.17539621754958,15.689742545063144,54.097935807644006
2020-01-01 18:00:00,0.0,0.0,0.0,165.24958820583595,22.230354642599988,71.964929384644
2020-01-01 19:00:00,0.0,0.0,0.0,42.66769984623596,70.55325464260002,106.717774131644
2020-01-01 20:00:00,0.0,0.0,0.0,49.350644135235996,69.46325464259996,108.95777413164402
2020-01-01 21:00:00,0.0,0.0,0.0,84.7721513552359,55.21325464260002,104.347774131644
2020-01-01 22:00:00,0.0,0.0,0.0,130.54249007523606,30.420954642599966,96.91127413164398
2020-01-01 23:00:00,0.0,0.0,0.0,185.73777620023594,14.9432546426,85.10767413164402
2020-01-02 00:00:00,0.0,0.0,0.0,215.56986312553596,3.5070648266000433,77.71227413164402
2020-01-02 01:00:00,0.0,0.0,0.0,195.22736312553604,44.33175464260002,67.75217413164398
2020-01-02 02:00:00,0.0,0.0,0.0,186.2960791769359,62.79449701044275,68.920274131644
2020-01-02 03:00:00,0.0,0.0,0.0,186.75516312553597,61.40129824836592,67.36157413164403
2020-01-02 04:00:00,0.0,0.0,0.0,169.43221093853606,77.01346652559998,66.20157413164401
2020-01-02 05:00:00,0.0,0.0,0.0,155.785163125536,86.51346652559997,66.70157413164401
2020-01-02 06:00:00,0.0,0.0,0.0,175.23559926113603,78.22675464259999,59.596345049644015
2020-01-02 07:00:00,0.0,0.0,0.0,230.20882961249208,35.07415464259999,46.53339574362401
2020-01-02 08:00:00,0.0,0.0,0.0,197.99152090499993,62.88025464259999,38.84219272364402
2020-01-02 09:00:00,0.0,0.0,0.0,193.54058804871602,74.74205464260002,45.19943080166401
2020-01-02 10:00:00,0.0,0.0,0.0,206.0719953969636,75.77325464259998,44.898653003624034
2020-01-02 11:00:00,0.0,0.0,0.0,199.49435496074832,89.54475464260003,42.575564967624004
2020-01-02 12:00:00,0.0,0.0,0.0,213.343267143716,77.02245464259998,42.668855606663996
2020-01-02 13:00:00,0.0,0.0,0.0,216.13050405253597,45.20245464259999,52.85412558764398
2020-01-02 14:00:00,0.0,0.0,0.0,208.492452584156,47.869554642599965,55.90247531262401
2020-01-02 15:00:00,0.0,0.0,0.0,176.3454263306836,41.42225464259996,72.73048564666401
2020-01-02 16:00:00,0.0,0.0,0.0,151.61751414771595,45.53245464259999,75.28706479666401
2020-01-02 17:00:00,0.0,0.0,0.0,100.7814809159484,47.092454642600025,106.85972060366397
2020-01-02 18:00:00,0.0,0.0,0.0,68.90119999999995,61.71695464260005,87.3082428325016
2020-01-02 19:00:00,0.0,0.0,0.0,1.2850809159483632,112.65325464260003,105.98777413164403
2020-01-02 20:00:00,1.8949190840516401,0.0,0.0,0.0,108.57325464260008,105.66777413164402
2020-01-02 21:00:00,0.0,0.0,0.0,37.86800000000001,79.71325464259996,101.72166528518
2020-01-02 22:00:00,0.0,0.0,0.0,76.84906867620003,44.518654642599984,107.19673945598001
2020-01-02 23:00:00,0.0,0.0,2.9849453573999902,164.12301558519994,0.0,94.48653945598
2020-01-03 00:00:00,0.0,0.0,0.0,180.18430276682994,10.498190255600036,84.52257432747002
2020-01-03 01:00:00,0.0,0.0,0.0,149.60360276682994,51.0016546426,85.80097432747002
2020-01-03 02:00:00,0.0,0.0,0.0,131.7125027668299,74.2637546426,81.64097432747002
2020-01-03 03:00:00,0.0,0.0,0.0,127.27149559783,79.35345012159995,82.32097432747003
2020-01-03 04:00:00,0.0,0.0,0.0,122.47930276683,83.50345012159995,84.66097432747003
2020-01-03 05:00:00,0.0,0.0,0.0,89.93930276682997,115.47736717960001,84.79669032747
2020-01-03 06:00:00,0.0,0.0,0.0,105.89510993583002,108.3953359963999,69.08594283347
2020-01-03 07:00:00,0.0,0.0,0.0,158.5117027668299,59.10214866457997,57.03378333949004
2020-01-03 08:00:00,0.0,0.0,0.0,173.07167068780996,40.29555464259998,55.709707829490014
2020-01-03 09:00:00,0.0,0.0,0.0,202.29827068780986,41.32675395402655,47.424905204863556
2020-01-03 10:00:00,0.0,0.0,0.0,204.9252706878098,48.30514594744017,37.906557815450014
2020-01-03 11:00:00,0.0,0.0,0.0,216.98049751480357,55.18245464259997,48.18233029309647
2020-01-03 12:00:00,0.0,0.0,0.0,227.02167068780977,58.460730583620204,40.11361614847001
2020-01-03 13:00:00,0.0,0.0,0.0,207.0658073166499,51.77245464259998,49.72579477745001
2020-01-03 14:00:00,0.0,0.0,0.0,174.17287291291663,54.51606402633331,62.191672011450066
2020-01-03 15:00:00,0.0,0.0,0.0,166.26214608592298,62.2124546426,64.70869606077699
2020-01-03 16:00:00,0.0,0.0,0.0,148.59287291291685,56.90245464260003,77.5119513421831
2020-01-03 17:00:00,0.0,0.0,0.0,103.03287291291677,64.82053867533314,95.35661875845005
2020-01-03 18:00:00,0.0,0.0,0.0,46.57709999999999,61.40135464260002,116.7100082401
2020-01-03 19:00:00,0.0,0.0,0.0,14.075080915948426,86.23325464259871,116.84120900313401
2020-01-03 20:00:00,0.0,0.0,0.0,7.945080915948431,97.71325464260003,115.88120900313406
2020-01-03 21:00:00,5.6849190840516,0.0,0.0,0.0,90.30445464260006,108.50767542535155
2020-01-03 22:00:00,0.0,0.0,0.0,67.8296000000001,36.49525464260002,107.00126826129984
2020-01-03 23:00:00,0.0,0.0,0.0,118.31302729582998,43.692454642599984,91.60897432747002
2020-01-04 00:00:00,0.0,0.0,0.0,182.0059952599098,7.981394749030159,84.36420919896003
2020-01-04 01:00:00,0.0,0.0,0.0,155.38049525990988,46.725872520030066,82.03640919896003
2020-01-04 02:00:00,0.0,0.0,0.0,134.16249525990986,63.61739197403,83.21440919896003
2020-01-04 03:00:00,0.0,0.0,0.0,126.37589525990981,80.6135156273901,79.65440919896002
2020-01-04 04:00:00,0.0,0.0,0.0,117.9431952599098,87.63832805067013,82.18440919896003
2020-01-04 05:00:00,0.0,0.0,0.0,74.78319525990995,138.09001675703,76.96440919896
2020-01-04 06:00:00,0.0,0.0,0.0,88.31319525990986,139.2289495404501,70.75100141394
2020-01-04 07:00:00,0.0,0.0,0.0,134.59959525990985,97.63474125163006,67.54851901196005
2020-01-04 08:00:00,0.0,0.0,0.0,196.21064407238987,39.32998060575013,65.69118908996
2020-01-04 09:00:00,0.0,0.0,0.0,200.03194410141987,51.01852605072011,61.822295553959975
2020-01-04 10:00:00,0.0,0.0,0.0,220.68194410141973,49.655305450340165,49.526653266940045
2020-01-04 11:00:00,0.0,0.0,0.0,232.87574410141988,51.582814970900095,46.55436090898
2020-01-04 12:00:00,0.0,0.0,0.0,232.49834410141972,51.45997783410018,39.010867211979985
2020-01-04 13:00:00,0.0,0.0,0.0,231.7027713773198,41.10776013644019,44.410960134940005
2020-01-04 14:00:00,0.0,0.0,0.0,201.05404138389977,50.74220268066019,56.554686423939984
2020-01-04 15:00:00,0.0,0.0,0.0,192.0959511849697,48.503315101970195,64.49148389096001
2020-01-04 16:00:00,0.0,0.0,0.0,164.79551074870975,46.29442752525021,78.46946475994001
2020-01-04 17:00:00,0.0,0.0,0.0,116.10822388660978,55.46553994853013,85.52916492296004
2020-01-04 18:00:00,0.0,0.0,0.0,22.038718066699957,71.84227824981997,112.18683541098001
2020-01-04 19:00:00,1.7049190840515323,0.0,0.0,0.0,108.44201278532742,118.714643874624
2020-01-04 20:00:00,10.994919084051602,0.0,0.0,0.0,104.45750309638004,120.77464387462399
2020-01-04 21:00:00,0.0,0.0,0.0,5.10424427958597,83.81661551769005,113.55464387462399
2020-01-04 22:00:00,0.0,0.0,0.0,48.19779999999996,56.360927940970015,118.79844436792999
2020-01-04 23:00:00,0.0,0.0,0.0,42.33704352268995,83.71174036425002,109.81550919896002
2020-01-05 00:00:00,0.0,0.0,0.0,121.02838007137994,52.77135278555998,96.03410919896001
2020-01-05 01:00:00,0.0,0.0,0.0,146.39607032727992,41.28939775566003,87.12460919896003
2020-01-05 02:00:00,0.0,0.0,0.0,186.07914128624972,21.768842723790005,86.76895345986021
2020-01-05 03:00:00,0.0,0.0,0.0,154.84544266860993,23.47088769388997,116.97630927640002
2020-01-05 04:00:00,0.0,0.0,0.0,148.8219919774298,25.332502915070165,123.37870927640003
2020-01-05 05:00:00,0.0,0.0,0.0,115.98539197742991,74.52419076407003,111.89440927640001
2020-01-05 06:00:00,0.0,0.0,0.0,117.79539197742986,84.44582260025003,108.76057244842002
2020-01-05 07:00:00,0.0,0.0,0.0,129.22456082101428,74.82294683008574,109.7109203034
2020-01-05 08:00:00,0.0,0.0,0.0,166.6853919774298,69.08469298109017,95.19572566837999
2020-01-05 09:00:00,0.0,0.0,0.0,190.90962313384534,64.39849629747458,92.50908626338003
2020-01-05 10:00:00,0.0,0.0,0.0,193.30712540594192,73.70182574513804,86.05142339542002
2020-01-05 11:00:00,0.0,0.0,0.0,211.07892709263368,68.79697847448628,81.03317903938
2020-01-05 12:00:00,0.0,0.0,0.0,211.14102465253353,73.00522344458643,81.51704270038002
2020-01-05 13:00:00,0.0,0.0,0.0,212.69729075861005,39.461637383069984,90.63479864842
2020-01-05 14:00:00,0.0,0.0,0.0,199.45179197742976,22.527280413310695,97.71124788039998
2020-01-05 15:00:00,0.0,0.0,0.0,221.02539197742976,5.357525661429733,102.96892945139999
2020-01-05 16:00:00,0.0,0.0,0.0,214.12709197742976,11.882073951270229,89.8259625014
2020-01-05 17:00:00,0.0,0.0,0.0,173.82902044508472,20.192917259529978,83.63315765388523
2020-01-05 18:00:00,0.0,0.0,0.0,101.13528501872999,39.62916222962998,105.51539417894001
2020-01-05 19:00:00,10.440513297040368,0.0,0.0,0.0,93.46423852931635,105.67464387462402
2020-01-05 20:00:00,5.259707165584047,0.0,0.0,0.0,86.89885216786001,107.34464387462404
2020-01-05 21:00:00,0.0,0.0,0.0,20.547999999999988,64.74329713598999,117.27640833190995
2020-01-05 22:00:00,0.0,0.0,0.0,89.64486286527678,22.474242104119988,118.2852953065032
2020-01-05 23:00:00,0.0,0.0,59.21451292578001,203.07795098371997,0.0,107.44510919896
2020-01-06 00:00:00,0.0,0.0,10.380078980873265,191.9393881184432,0.0,94.89612663333003
2020-01-06 01:00:00,0.0,0.0,0.0,167.4665881184432,25.929469283126764,94.91612663333001
2020-01-06 02:00:00,0.0,0.0,0.0,156.43424529080988,47.072398315760026,87.08612663333003
2020-01-06 03:00:00,0.0,0.0,0.0,150.95029917011996,49.76083145345001,89.54612663333003
2020-01-06 04:00:00,0.0,0.0,0.0,146.47341989439997,53.86916458917,88.13612663333004
2020-01-06 05:00:00,0.0,0.0,0.0,127.83878811844353,88.4893641131264,84.10612663333004
2020-01-06 06:00:00,0.0,0.0,0.0,140.50698811844353,47.39882198772642,79.18515126633002
2020-01-06 07:00:00,0.0,0.0,0.0,155.22195120730007,37.12416400026993,74.64804800732998
2020-01-06 08:00:00,0.0,0.0,0.0,161.09508538246237,55.462897135990055,57.08025121787007
2020-01-06 09:00:00,0.0,0.0,0.0,172.08508538246238,61.89253027171002,60.34541680235003
