,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-4.119144983160023,0.00010681106316325767,17.65382324788291,0.039069333078058495,0.8045083711697951,831.82342290507
NO,0.06360287740428014,2.1836987908802774,394.1192,1.2860971975471753,0.00016306869411527908,19.132,0.03664496973858245,0.2976610117517546,248.44194004627
OR,0.10482489014144424,3.5989878948562497,754.8664,1.86584012111186,0.00015461401947072188,27.946913285401592,0.06543013765813942,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.9672076645009873,7.918037331378078e-05,7.909277999462589,0.02585121995107581,0.0384888625259036,56.19128798097999
