,0
[67] - VALLE DE ZONGO - TIQUIMANI,20853.36473189304
[55] - MOS13,0.8279999999999998
[95] - WAR04,173.096
[99] - ARJ08,17140.26540303112
[107] - ARJ14,1209.2046674164187
[94] - WAR03,28550.389532116606
[14] - BUL02,9425.026941107884
[85] - GCH11,36905.41783234615
[114] - CCSUR40-41-42,514855.39024971786
[93] - WAR02,25167.1545626469
[32] - CHOQUETANGA,50174.86143118845
[34] - KANATA,39599.025209719504
[33] - CARABUCO,52538.07357204766
[88] - SCZ02,380.69510589181044
[28] - SAN JOSE 2,308918.9396693737
[97] - CCWAR30-31-32,132442.54976587679
[37] - SBU01,8474.0
[29] - MISICUNI,1054080.0
[111] - SUR03,1377.4977689116035
[117] - KILPANI,2754.205391091285
[20] - CCERI30-31-32,489027.56502987555
[118] - LANDARA,983.644772420406
[31] - ANGOSTURA,34261.991911876685
[119] - PUNUTUMA,1013.1541227649215
[80] - GCH02,650.991412289673
[76] - CHOJLLA,134935.85365094987
[71] - VALLE DE ZONGO - SAINANI,67709.77824164474
[86] - GCH12,671879.776904749
[25] - CORANI,573053.5677927843
[113] - CCSUR30-31-32,295476.32047249126
[26] - SANTA ISABEL,800290.1481843003
[98] - CCWAR40-41-42,548764.9916596274
[66] - SISTEMA ZONGO,2090.418936943447
[35] - ALT01,12543.650151093481
[78] - SISTEMA QUEHATA,4164.373807579798
[9] - QOLLPANA II,16524.537241979706
[104] - ARJ11,77.65782662168007
[22] - CCERI50-51-52,29704.285479407838
[12] - CAR03,8037.310907446161
[13] - BUL01,12119.01043849559
[21] - CCERI40-41-42,864041.4935949042
[70] - VALLE DE ZONGO - SANTA ROSA,44478.039314022026
[30] - MIGUILLA,10103.869874440146
[69] - VALLE DE ZONGO - CUTICUCHO,123007.35887610738
[68] - VALLE DE ZONGO - BOTIJILACA,38512.5771868335
[90] - GBE01,73521.0
[24] - ORURO II,102251.34346599365
[7] - VHE08,6256.073829572486
[6] - VHE07,3202.2448138225927
[15] - BUL03,2915.4884386939875
[77] - YANACACHI,272275.5259923627
[83] - GCH09,170944.56836466445
[89] - UNA01,57875.400000003065
[105] - ARJ12,1444.8339848559992
[106] - ARJ13,1359.8076687295654
[108] - ARJ15,1064.8854735622717
[4] - VHE05,2075.3145305130433
[72] - VALLE DE ZONGO - CHURURAQUI,150909.53172255238
[115] - UYUNI_COLCHAK,111426.58065779747
[84] - GCH10,214498.45544642667
[116] - YUNCHARA,7719.079288569695
[27] - SAN JOSE 1,479591.09692641126
[23] - ORURO I,102198.16597710075
[5] - VHE06,2064.7367713733697
[75] - VALLE DE ZONGO - HUAJI,130867.63532137142
[120] - SAN JACINTO,27980.035136960218
[74] - VALLE DE ZONGO - CAHUA,159406.34176541131
[92] - WAR01,14585.488474767179
[8] - QOLLPANA I,3220.5320660267075
[103] - ARJ09,987.1584523498655
[96] - WAR05,15079.53040537613
[73] - VALLE DE ZONGO - HARCA,153639.22152682484
