,[27] - SISTEMA MISICUNI,[25] - SISTEMA CORANI,[31] - SISTEMA TAQUESI,[97] - SJA01_SJA02,[30] - SISTEMA ZONGO,[8] - SISTEMA MIGUILLA
2020-03-24 00:00:00,0.6525472932189634,0.87109586464336,0.7940638358571007,0.9054081536323697,0.9273796195825664,0.9045938100547849
2020-03-24 01:00:00,0.6525917588898786,0.8714194343187613,0.7964473978002494,0.9057784106087511,0.9279361023230335,0.904815681086068
2020-03-24 02:00:00,0.6526363108256669,0.8717435706749284,0.7988242751073993,0.9061478617994593,0.9284922685143289,0.9050373974304033
2020-03-24 03:00:00,0.6526809490263283,0.8720682737124783,0.8011944677785503,0.9065165072044944,0.9290481181590797,0.9052589590877907
2020-03-24 04:00:00,0.6527256734918631,0.8723935434307939,0.8035579758137024,0.9068843468238562,0.9296036512572864,0.9054803660582301
2020-03-24 05:00:00,0.652770484222271,0.8727193798304924,0.8059147992128557,0.9072513806575451,0.9301588678089485,0.9057016183422217
2020-03-24 06:00:00,0.6528153812175521,0.873045782911574,0.8082649379760101,0.9076176087055606,0.9307137678140662,0.9059227159392653
2020-03-24 07:00:00,0.6528603644777065,0.8733727526734211,0.8109613040661051,0.9079830309679031,0.9311939306199022,0.9061436588493611
2020-03-24 08:00:00,0.652905434002734,0.8737002891166512,0.8136509855202013,0.9083476474445724,0.9316737768765667,0.9063644470725088
2020-03-24 09:00:00,0.6529505897926349,0.8740283922412643,0.816333982344208,0.9087114581355686,0.9321533065866868,0.9065850806087088
2020-03-24 10:00:00,0.6529958318474088,0.8743570620466431,0.8190102945322156,0.9090744630408918,0.9326015012022285,0.9068055594584608
2020-03-24 11:00:00,0.6530411601670562,0.8746862985334048,0.8168677809581008,0.9094366621605419,0.9331548184719971,0.9070258836212649
2020-03-24 12:00:00,0.6530865747515765,0.8750161017015495,0.815695392895788,0.9097980554945186,0.9337078191952212,0.907246053097121
2020-03-24 13:00:00,0.6531320756009701,0.87534647155046,0.8125586964623379,0.9088218748723125,0.9342605033719009,0.9074660678860298
2020-03-24 14:00:00,0.6531776627152368,0.8752709029726241,0.8148553581434106,0.909181656634943,0.934812871002036,0.9076859279879901
2020-03-24 15:00:00,0.6532233360943769,0.8752064321055052,0.8171453351884843,0.9095406326119004,0.9353649220829998,0.9079056334035028
2020-03-24 16:00:00,0.6532690957383901,0.8751171262940427,0.8194286275975593,0.9098988028031847,0.9359166566174191,0.9081251841320676
2020-03-24 17:00:00,0.6533149416472765,0.87501819700704,0.8217052353706353,0.9102561672087959,0.9364680746052939,0.9083445801736842
2020-03-24 18:00:00,0.6533608738210361,0.8747160255861233,0.8181078038197582,0.9092759576582239,0.9361653792497909,0.9085638215283531
2020-03-24 19:00:00,0.6534068922596691,0.8744144208465897,0.8145036876328823,0.9082949423219787,0.9352431696637317,0.9087829081960741
