,CHOJLLA,SISTEMA ZONGO,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI
2008-12-31 23:00:00+00:00,0.7772451465075,0.1407010001902174,0.31274237475127914,0.19679004424999996
2009-01-01 00:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 01:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 02:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 03:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 04:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 05:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 06:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 07:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 08:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 09:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 10:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 11:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 12:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 13:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 14:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 15:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 16:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 17:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 18:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 19:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 20:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 21:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 22:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-01 23:00:00+00:00,0.79651568733,0.1571733124076087,0.3351191715818647,0.22000388325
2009-01-02 00:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 01:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 02:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 03:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 04:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 05:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 06:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 07:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 08:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 09:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 10:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 11:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 12:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 13:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 14:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 15:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 16:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 17:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 18:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 19:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 20:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 21:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 22:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-02 23:00:00+00:00,0.9768120351768749,0.18428399293206527,0.3877579222214327,0.257462578
2009-01-03 00:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 01:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 02:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 03:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 04:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 05:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 06:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 07:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 08:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 09:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 10:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 11:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 12:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 13:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 14:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 15:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 16:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 17:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 18:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 19:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 20:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 21:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 22:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-03 23:00:00+00:00,1.134188118560625,0.3802358736847826,0.5992719303581582,0.531807948
2009-01-04 00:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 01:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 02:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 03:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 04:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 05:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 06:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 07:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 08:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 09:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 10:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 11:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 12:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 13:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 14:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 15:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 16:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 17:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 18:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 19:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 20:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 21:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 22:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-04 23:00:00+00:00,1.0887855564712499,0.357243271214674,0.6283617662379194,0.49962512575
2009-01-05 00:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 01:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 02:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 03:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 04:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 05:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 06:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 07:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 08:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 09:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 10:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 11:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 12:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 13:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 14:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 15:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 16:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 17:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 18:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 19:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 20:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 21:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 22:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-05 23:00:00+00:00,0.9985643880749999,0.2731658442717391,0.553239662592382,0.38144558175
2009-01-06 00:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 01:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 02:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 03:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 04:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 05:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 06:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 07:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 08:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 09:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 10:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 11:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 12:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 13:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 14:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 15:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 16:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 17:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 18:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 19:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 20:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 21:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 22:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-06 23:00:00+00:00,1.007761691649375,0.22821015884510873,0.5076336195281409,0.31866269899999994
2009-01-07 00:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 01:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 02:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 03:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 04:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 05:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 06:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 07:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 08:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 09:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 10:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 11:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 12:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 13:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 14:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 15:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 16:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 17:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 18:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 19:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 20:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 21:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 22:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
2009-01-07 23:00:00+00:00,0.9629430853425002,0.2103651539429348,0.4869617215036953,0.2938660982500001
