,ANGOSTURA,CACHUELA ESPERANZA,CARABUCO,CHEPETE,CHOJLLA,CHOQUETANGA,EL BALA,MIGUILLA,MIGUILLAS - PALILLADA,MIGUILLAS - UMAPALCA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA_1,VALLE DE ZONGO - SANTA ROSA_2,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - ZONGO,YANACACHI
1995-01-01 15:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 16:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 17:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 18:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 19:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 20:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 21:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 22:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-01 23:00:00,0.6187442945806452,0.06392055271090909,2.601142615622951,0.25283259481033526,1.2832428320437497,0.943659216,4.098962093251766,9.039935404800001,0.30725714356293105,0.4814796944892857,3.74416257507353,3.0852025656405693,3.2616174064960632,2.9207191526608702,3.574406847558139,2.518130361754967,3.1250428806857142,2.9337231521739136,8.437102638728975,1.3586949010206186,0.08954947914545457,1.159587340159252
1995-01-02 00:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 01:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 02:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 03:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 04:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 05:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 06:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 07:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 08:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 09:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 10:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 11:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 12:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 13:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 14:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 15:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 16:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 17:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 18:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 19:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 20:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 21:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 22:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-02 23:00:00,0.5585885992741936,0.048413425532727275,2.3526258052131146,0.24233260322491545,1.162072007175,0.8556909840000003,3.928727099689412,8.176247308799999,0.2779013655155172,0.43547844979285716,3.451385952661765,2.84694341252669,3.01072375984252,2.6942618028521736,3.2990411741860473,2.3236641655629136,2.8840156372285715,2.708261095108696,7.788695676678508,1.2529598892680414,0.08266105767272727,1.0501191952653546
1995-01-03 00:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 01:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 02:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 03:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 04:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 05:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 06:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 07:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 08:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 09:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 10:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 11:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 12:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 13:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 14:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 15:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 16:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
1995-01-03 17:00:00,0.6273379653387096,0.06312556707709092,2.6232329987704923,0.2698993013904952,1.29492194769375,0.9516563280000002,4.375680985185882,9.116707680000001,0.3098665460560345,0.48556869401785707,3.845508328985294,3.1723952769928823,3.354595640255906,3.0020115346434784,3.675998066860465,2.589296714403974,3.2136965794285715,3.0179318722826087,8.679278732988786,1.395702155134021,0.08954947914545457,1.1702435312551183
