TIMESTAMP,ANGOSTURA,CARABUCO,CHOJLLA,CHOQUETANGA,MIGUILLA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA_1,VALLE DE ZONGO - SANTA ROSA_2,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - ZONGO,YANACACHI
2020-02-24 07:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 08:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 09:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 10:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 11:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 12:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 13:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 14:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 15:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 16:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 17:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 18:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 19:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 20:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 21:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 22:00:00+00:00,0.618744295,2.573529637,1.270103827,0.935662104,8.943970061,3.727271616,3.071008403,3.248334802,2.906202656,3.558366129,2.506545142,3.11119074,2.922857511,8.40585411,1.35340815,0.089549479,1.147962404
2020-02-24 23:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 00:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 01:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 02:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 03:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 04:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 05:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 06:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 07:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 08:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 09:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 10:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 11:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 12:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 13:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 14:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 15:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 16:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 17:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 18:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 19:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 20:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 21:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 22:00:00+00:00,0.67889999,2.849659426,1.405873546,1.031627448,9.903623501,4.053830156,3.343739093,3.536124573,3.164596299,3.873833599,2.729146873,3.388233549,3.180916492,9.148006657,1.469716663,0.096437901,1.27002423
2020-02-25 23:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 00:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 01:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 02:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 03:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 04:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 05:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 06:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 07:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 08:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 09:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 10:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 11:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 12:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 13:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 14:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 15:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 16:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 17:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 18:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
2020-02-26 19:00:00+00:00,0.721868344,3.031905087,1.497846582,1.103601456,10.53699477,4.48736477,3.700620889,3.912465043,3.501379024,4.288218836,3.020432409,3.7483892,3.520467783,10.12452317,1.628319181,0.106770533,1.353336269
