,CHOJLLA,SISTEMA ZONGO,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI
2003-12-31 23:00:00+00:00,0.785274538516875,0.2065902490597826,0.4475359366117112,0.28911781299999995
2004-01-01 00:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 01:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 02:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 03:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 04:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 05:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 06:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 07:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 08:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 09:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 10:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 11:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 12:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 13:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 14:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 15:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 16:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 17:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 18:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 19:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 20:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 21:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
2004-01-01 22:00:00+00:00,1.068493093029375,0.3222396077527175,0.6610745120807276,0.45003192424999994
