,0
[5] - VHE06,434.8308918602144
[112] - CCSUR40-41-42,113283.51331765653
[9] - QOLLPANA II,14301.228384864082
[32] - CARABUCO,222642.32375303778
[100] - ARJ03,55.02000000000008
[110] - SUR04,385.52799999999957
[90] - WAR01,6247.22139564763
[117] - PUNUTUMA,1042.6191169420067
[7] - VHE08,493.02300177809207
[70] - VALLE DE ZONGO - SAINANI,31215.636091069922
[104] - ARJ13,1402.714601026606
[20] - CCERI30-31-32,88121.46501358857
[72] - VALLE DE ZONGO - HARCA,113988.6364385572
[82] - GCH10,133489.63610030702
[80] - GCH06,20.966310601937607
[91] - WAR02,11729.243122509957
[99] - ARJ02,35.840000000000025
[96] - CCWAR40-41-42,320065.30136300967
[114] - YUNCHARA,4448.155668355684
[76] - YANACACHI,618456.255514119
[84] - GCH12,510939.90928419423
[77] - GCH01,557.5209190840517
[4] - VHE05,29.369999999999997
[94] - WAR05,805.6006814246347
[116] - LANDARA,993.223476627268
[28] - MISICUNI,748191.4590222872
[115] - KILPANI,2770.0207505362196
[31] - CHOQUETANGA,305096.6497632205
[79] - GCH04,201.79600000000013
[33] - KANATA,73165.68240724468
[105] - ARJ14,1130.009634454987
[113] - UYUNI_COLCHAK,69357.318124801
[29] - MIGUILLA,22049.483644095242
[65] - SISTEMA ZONGO,2164.4871617542435
[81] - GCH09,122424.18468339792
[34] - ALT01,2380.33773868306
[21] - CCERI40-41-42,190835.33878282493
[95] - CCWAR30-31-32,106772.72627146756
[106] - ARJ15,924.7018432611794
[23] - ORURO I,74115.9086490405
[83] - GCH11,5557.155791753935
[88] - GBE01,73344.65165178948
[97] - ARJ08,2026.5502609375228
[14] - BUL02,675.6305213156089
[25] - CORANI,526360.0986210544
[118] - SAN JACINTO,24279.922466400596
[75] - CHOJLLA,188752.40225934214
[111] - CCSUR30-31-32,66115.26666872983
[45] - MOS04,0.568
[78] - GCH02,518.2854394216296
[71] - VALLE DE ZONGO - CHURURAQUI,90543.52951223431
[87] - UNA01,57429.039364398515
[36] - SBU01,7738.0
[92] - WAR03,7037.34278402885
[26] - SANTA ISABEL,2736369.676510266
[12] - CAR03,43.62
[98] - ARJ01,58.85999999999992
[101] - ARJ09,1637.114617607117
[103] - ARJ12,504.0563200484339
[24] - ORURO II,84222.69502307267
[27] - SAN JOSE 1,1069703.4251400032
[8] - QOLLPANA I,2571.1477654115974
[68] - VALLE DE ZONGO - CUTICUCHO,84051.80091739146
[74] - VALLE DE ZONGO - HUAJI,141379.20121722642
[73] - VALLE DE ZONGO - CAHUA,135507.66198430784
[6] - VHE07,101.00596763127595
[67] - VALLE DE ZONGO - BOTIJILACA,28052.72921004228
