TIMESTAMP,LA PESCA,OKITAS,PENA BLANCA,ROSITAS
1980-01-01,1.9181201657014288,13.238391403075344,0.264666420918,8.382504489735
1980-01-02,1.0988117571342857,7.892785016818308,0.15160425110099998,4.801969196430001
1980-01-03,0.770591001902143,5.368106307910871,0.106314606567,3.3676321790850006
1980-01-04,0.6011693280707142,3.9277988231535534,0.08294104746900001,2.6271845772
1980-01-05,0.5161307523685715,3.8952989363202364,0.071227277667,2.255542954942501
1980-01-06,0.48860069430857145,4.793733307914354,0.06742165199400002,2.1352197406425004
1980-01-07,0.4507757826042858,4.869983042407907,0.062185542912,1.9699477587075005
1980-01-08,0.4133557246949999,4.135610599539671,0.057030404588999994,1.8064384735425
1980-01-09,0.4749127802871429,5.265294165909318,0.06553233428400002,2.07546048819
1980-01-10,0.5208154891392858,5.807479777984377,0.07187504373899999,2.2760438847675
1980-01-11,0.4905092907707143,4.634983860690071,0.06769155452399998,2.143630869795
1980-01-12,0.46720127943000006,3.808736737735342,0.064452724164,2.041701013095
1980-01-13,0.48514979767500005,4.568421592464142,0.06693582744000001,2.120179338855
1980-01-14,0.5012475557142857,4.89842044338706,0.06914902818600001,2.19049561218
1980-01-15,0.4933047098314287,4.972170186585742,0.068069418066,2.1558356289525
1980-01-16,0.47454648399642857,4.9121703955088485,0.065478353778,2.0737935901574995
1980-01-17,0.44410533436285726,3.8737365114019773,0.061267874310000005,1.940844102255
1980-01-18,0.40820829787285706,3.049051883006542,0.05632865801100001,1.7839066104825003
1980-01-19,0.3791937758978572,2.5828035065131774,0.052307110314,1.6571074015275
1980-01-20,0.41426182604571427,2.425616553848189,0.05716535585400001,1.8103853815275004
1980-01-21,0.42118289806500003,2.168742448300236,0.058110014709000006,1.8406003033349998
1980-01-22,0.3762826843242857,1.746868917290824,0.051929246772,1.6444044889349998
1980-01-23,0.34873334751214285,1.5609320647348237,0.048123621098999994,1.524004635645
1980-01-24,0.38715590053285714,1.887493427627294,0.053413710687,1.6919398224825004
1980-01-25,0.4301475178114285,2.0174929749605655,0.05935156634699999,1.879839466215
1980-01-26,0.43043669909357146,1.6643692045600944,0.05940554685300001,1.8811040095500005
1980-01-27,0.6074542012692857,1.7403064401417885,0.08380473556500001,2.6546404953674996
1980-01-28,0.7313394625392858,2.5671785609202353,0.100916555967,3.1960757999699996
1980-01-29,0.6278511210364287,2.7687403590691764,0.08663871213000002,2.7438099602325
1980-01-30,0.5227626431057144,2.265304612064612,0.072117956016,2.28453165291
1980-01-31,0.45846800470928567,1.9368682557009886,0.063265153032,2.0035539558225004
1980-02-01,0.4047574012392857,1.6456192698485652,0.055842833457,1.7688278892000002
1980-02-02,0.35654124213000005,1.3724952208839531,0.049203231219000006,1.5581281459425
1980-02-03,0.31295198353500003,1.161558455379247,0.043184404800000006,1.3676610960450002
1980-02-04,0.3053175976864286,1.2065582986869177,0.04213178493300001,1.3342848159
1980-02-05,0.34185083299714286,1.5478071104367532,0.047178962244000006,1.4939621515650001
1980-02-06,0.33795652506428575,1.5771820081514825,0.046639157184,1.4769482957850002
1980-02-07,0.2929213600585715,1.3249953862814117,0.040431398994,1.2801393694649998
1980-02-08,0.26016676016785717,1.1418710239321412,0.035897036490000006,1.1369968958924999
1980-02-09,0.24291227699999998,0.9653091387319059,0.033521894226,1.06160328948
1980-02-10,0.24956344648928577,0.9278092693088472,0.034439562827999995,1.0906494666900002
1980-02-11,0.2507780078742858,0.9184343019530826,0.034601504346,1.0959183972525002
1980-02-12,0.23173060075714286,0.8156221599515295,0.031983449805,1.0126692943650002
1980-02-13,0.22033685824071433,0.7474973971663059,0.030391024878,0.9629114301074999
1980-02-14,0.22253463598500003,1.0453088601677651,0.030714907914000004,0.9725487831
1980-02-15,0.2306895481414286,1.3118704319833414,0.031821508287,1.00810927446
1980-02-16,0.23485375860428573,1.2299957170763298,0.032415293853,1.0263301943324998
1980-02-17,0.2317884370135715,1.0956211849770354,0.031983449805,1.01293753083
1980-02-18,0.2385167215114286,1.0093714853040001,0.032901118406999996,1.0423477432425
1980-02-19,0.28060223743928575,1.4953072932444706,0.038704022802000006,1.2262429997475
1980-02-20,0.30383313377142857,2.3299918868193887,0.041915862909,1.32777050175
1980-02-21,0.2954275978371429,2.585615996719906,0.040755282030000006,1.2910604255400002
1980-02-22,0.26988325124785717,2.3121794488434357,0.03724654914000001,1.1794357366050001
1980-02-23,0.2400397429307143,1.9459307241448947,0.033117040431,1.0490153353725
1980-02-24,0.2459775985907143,2.3553042986799535,0.033953738274,1.0749767932349998
1980-02-25,0.27869364097714283,2.7753028362182124,0.038461110524999995,1.2179085095850002
1980-02-26,0.3098288256878572,2.6831156572198593,0.042752560752,1.3540193558250002
1980-02-27,0.31434005368928575,3.57280005928193,0.043373336570999996,1.3736964165075
1980-02-28,0.2930563113235714,3.8202991974741187,0.040431398994,1.2806950021424999
1980-02-29,0.2898560384678571,3.1168641468799065,0.039999554946,1.2667467059625002
1980-03-01,0.308633543055,2.790302783987436,0.042590619233999996,1.3487887447575
1980-03-02,0.36637340572285715,3.0528018699488477,0.050552743869,1.6010842998375001
1980-03-03,0.3895850233028572,3.112801661025742,0.05376458397600001,1.70253516285
1980-03-04,0.3850159590450001,2.670615700745506,0.05311681790400001,1.6826090254500001
1980-03-05,0.39648681656999996,2.5384286610292244,0.054709242830999996,1.7327117651625001
1980-03-06,0.40022689448571425,2.8193651827903063,0.055222057638000005,1.74905502978
1980-03-07,0.3899127620892857,3.153739018479247,0.053791574229000015,1.7039338244175002
