TIMESTAMP,CHOJLLA,YANACACHI,SISTEMA ZONGO,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - HUAJI,QUEHATA
1979-12-31 00:00:00+00:00,42.426,99.1193,3.971132,3.61012,8.84128,19.61688,28.98068,35.69678,56.95908,71.63538,88.05448,132.67988,0.34
1980-01-01 00:00:00+00:00,42.426,99.1193,3.971132,3.61012,8.84128,19.61688,28.98068,35.69678,56.95908,71.63538,88.05448,132.67988,0.34
1980-01-02 00:00:00+00:00,37.6669,87.8973,3.293037,2.99367,7.73443,17.25436,25.71713,31.75213,50.50563,63.89553,78.83143,119.07933,0.34
1980-01-03 00:00:00+00:00,33.9684,79.9125,2.860836,2.60076,6.85452,15.39501,23.11384,28.58384,45.44734,57.80114,71.55284,109.00224,0.34
1980-01-04 00:00:00+00:00,31.0377,72.8171,2.541154,2.31014,6.33469,15.00518,23.64486,28.99206,47.15426,59.22266,73.11156,110.45386,0.21
1980-01-05 00:00:00+00:00,28.4451,67.0936,2.286977,2.07907,5.62211,12.93311,19.81273,24.50793,39.29593,50.10813,62.25253,95.18633,0.15
1980-01-06 00:00:00+00:00,26.1771,61.8808,2.077922,1.88902,5.12431,11.82226,18.15638,22.46268,35.93418,45.91478,57.08678,87.56328,0.17
1980-01-07 00:00:00+00:00,24.5913,58.058,1.902967,1.72997,4.7032,10.89446,16.78683,20.77523,33.19183,42.58443,53.13823,83.78853,0.33
1980-01-08 00:00:00+00:00,22.7766,54.1452,1.80004,1.6364,4.39782,10.26535,15.8194,19.5262,31.0788,39.8293,49.6334,77.5575,0.47
1980-01-09 00:00:00+00:00,21.7881,51.7787,1.702877,1.54807,4.26424,9.74962,15.01653,18.62053,29.46963,37.85253,47.11593,73.25223,0.47
1980-01-10 00:00:00+00:00,21.1689,50.03,1.75813,1.5983,4.29623,9.80355,15.0033,18.5001,29.0182,37.1412,46.1379,71.5239,0.47
1980-01-11 00:00:00+00:00,20.9226,48.9037,1.715417,1.55947,4.19286,9.48934,14.66413,18.28433,28.92283,37.54943,47.05753,72.70923,0.54
1980-01-12 00:00:00+00:00,19.5807,46.0889,1.562176,1.42016,3.79634,8.63591,13.36044,16.66444,26.45534,34.44074,43.23424,67.17914,0.57
1980-01-13 00:00:00+00:00,19.2038,45.4366,1.500708,1.36428,3.706,8.60597,13.43472,16.67782,26.44592,34.22402,42.85772,65.96092,0.52
1980-01-14 00:00:00+00:00,18.0308,42.7352,1.393194,1.26654,3.42487,7.90119,12.30576,15.33866,24.40046,31.73346,39.87276,62.01676,0.67
1980-01-15 00:00:00+00:00,16.9375,40.1737,1.291829,1.17439,3.20497,7.41238,11.56301,14.41181,22.89811,29.81331,37.47961,58.38931,0.68
1980-01-16 00:00:00+00:00,17.036,40.4619,1.416998,1.28818,3.37533,7.89638,12.27512,15.02742,23.62542,30.17732,37.48722,57.28542,0.68
1980-01-17 00:00:00+00:00,16.4311,39.1281,1.398199,1.27109,3.21214,7.47347,11.57851,14.20921,22.42201,28.65551,35.61641,54.56781,0.68
1980-01-18 00:00:00+00:00,15.5051,37.0177,1.347291,1.22481,3.06426,7.122,10.97879,13.46539,21.20269,27.11899,33.72129,51.74609,0.42
1980-01-19 00:00:00+00:00,15.3028,36.6775,1.244727,1.13157,2.87183,6.66955,10.30513,12.65923,19.96023,25.58123,31.86443,49.08573,0.6
1980-01-20 00:00:00+00:00,15.0223,36.0599,1.18525,1.0775,2.76692,6.45096,9.9713,12.214,19.1972,24.5487,30.5348,47.0645,0.67
1980-01-21 00:00:00+00:00,14.426,34.5844,1.161776,1.05616,2.71213,6.38552,9.90944,12.10434,19.02784,24.24404,30.06754,46.03174,0.55
1980-01-22 00:00:00+00:00,13.7373,32.8714,1.120559,1.01869,2.60663,6.12634,9.50921,11.61771,18.32151,23.34441,28.94451,44.23901,0.54
1980-01-23 00:00:00+00:00,13.423,32.0321,1.178936,1.07176,2.69009,6.44582,10.04834,12.15334,19.09564,24.02024,29.54854,44.54074,0.54
1980-01-24 00:00:00+00:00,13.2943,31.6949,1.17645,1.0695,2.64267,6.27504,9.7476,11.8423,18.7201,23.6117,29.1139,43.9191,0.54
1980-01-25 00:00:00+00:00,13.0824,31.2016,1.231329,1.11939,2.72668,6.55942,10.19241,12.29651,19.29871,24.14341,29.60891,44.25261,0.35
1980-01-26 00:00:00+00:00,12.5788,30.0857,1.161721,1.05611,2.58857,6.14399,9.50729,11.53379,18.17569,22.85369,28.13449,42.35159,0.34
1980-01-27 00:00:00+00:00,12.7583,30.6264,1.141294,1.03754,2.57837,6.29308,9.82906,11.80476,18.52216,23.04076,28.15616,42.02406,0.34
1980-01-28 00:00:00+00:00,12.92,31.1315,1.158817,1.05347,2.57621,6.31711,9.86973,11.81523,18.62743,23.03243,28.06023,41.95583,0.34
1980-01-29 00:00:00+00:00,12.4436,29.8978,1.0852127,0.986557,2.437183,5.882593,9.130443,11.001743,17.416443,21.662643,26.518943,40.122143,0.4
1980-01-30 00:00:00+00:00,12.2682,29.1536,0.9934309,0.903119,2.307521,5.608011,8.796721,10.665481,17.076681,21.350581,26.218481,39.674881,0.41
1980-01-31 00:00:00+00:00,11.7589,27.8792,0.9230364,0.839124,2.183516,5.292986,8.302876,10.112376,16.200276,20.408676,25.181276,38.294376,0.41
1980-02-01 00:00:00+00:00,11.2905,26.7126,0.8874976,0.806816,2.107664,5.136064,8.061574,9.805184,15.644684,19.702284,24.300484,36.944484,0.28
1980-02-02 00:00:00+00:00,10.8349,25.5953,0.8838742,0.803522,2.074168,5.038878,7.896258,9.606578,15.302278,19.293878,23.809978,36.180578,0.66
1980-02-03 00:00:00+00:00,10.4351,24.6335,0.8565689,0.778699,2.004811,4.859871,7.631561,9.314101,14.894201,18.884601,23.398901,35.594001,0.87
1980-02-04 00:00:00+00:00,10.1134,23.9529,0.8060503,0.732773,1.908667,4.619167,7.259557,8.879637,14.203727,18.092427,22.490527,34.313127,0.62
1980-02-05 00:00:00+00:00,9.76528,23.24838,0.761354,0.69214,1.81896,4.40354,6.92665,8.47555,13.53846,17.26426,21.47786,32.86146,0.54
1980-02-06 00:00:00+00:00,9.39557,22.43917,0.7223227,0.656657,1.735183,4.201353,6.612793,8.095163,12.917943,16.491443,20.529543,31.563443,0.54
1980-02-07 00:00:00+00:00,9.17302,21.92592,0.6867344,0.624304,1.657006,4.013836,6.322326,7.742496,12.345696,15.788796,19.666796,30.318696,0.54
1980-02-08 00:00:00+00:00,8.93935,21.32535,0.6549092,0.595372,1.584868,3.841158,6.054448,7.417928,11.819728,15.142828,18.871828,29.171128,0.54
1980-02-09 00:00:00+00:00,8.74108,20.73748,0.6263367,0.569397,1.519373,3.682483,5.806993,7.119203,11.342403,14.553203,18.159503,28.221103,0.54
1980-02-10 00:00:00+00:00,8.44507,20.00977,0.5997024,0.545184,1.457086,3.532336,5.573066,6.834956,10.886016,13.982716,17.464316,27.227916,0.8
1980-02-11 00:00:00+00:00,8.09753,19.22983,0.5772228,0.524748,1.400002,3.401172,5.368052,6.580862,10.471152,13.451352,16.800252,26.215752,1
1980-02-12 00:00:00+00:00,7.85574,18.68684,0.5826821,0.529711,1.410599,3.524759,5.598379,6.827699,10.933989,13.959789,17.387389,26.745489,1
1980-02-13 00:00:00+00:00,7.86897,18.81327,0.5938812,0.539892,1.424058,3.640718,5.830898,7.092538,11.522008,14.632108,18.222008,27.596608,1
1980-02-14 00:00:00+00:00,7.90623,19.17913,0.5848568,0.531688,1.415612,3.650972,5.923432,7.225412,11.971612,15.198312,18.998812,28.795112,1
1980-02-15 00:00:00+00:00,7.69825,18.83165,0.5718493,0.519863,1.396357,3.628287,5.932907,7.252217,12.151537,15.476637,19.435137,29.634137,1
1980-02-16 00:00:00+00:00,7.68524,19.01674,0.5695734,0.517794,1.384406,3.600026,5.881596,7.174846,12.023006,15.288906,19.204006,29.348006,0.69
1980-02-17 00:00:00+00:00,7.80447,19.34167,0.6510713,0.591883,1.491787,3.811437,6.168077,7.477427,12.397717,15.627417,19.536717,29.764117,0.68
1980-02-18 00:00:00+00:00,7.99155,19.44845,0.7154202,0.650382,1.554188,3.894608,6.227548,7.550958,12.381818,15.611218,19.508518,29.732918,0.55
1980-02-19 00:00:00+00:00,8.05668,19.37538,0.7209433,0.655403,1.562087,3.888247,6.180217,7.478237,12.165597,15.320797,19.117197,29.241597,0.54
1980-02-20 00:00:00+00:00,7.8874,18.8788,0.696575,0.63325,1.53404,3.80065,6.02483,7.29492,11.84625,14.92325,18.62665,28.61495,0.54
1980-02-21 00:00:00+00:00,7.56385,18.09995,0.6564888,0.596808,1.484182,3.674192,5.829662,7.059932,11.476492,14.464092,18.056092,27.758392,0.54
1980-02-22 00:00:00+00:00,7.44586,17.70636,0.6494422,0.590402,1.475958,3.640638,5.766868,6.985998,11.334298,14.278998,17.805998,27.275098,0.54
1980-02-23 00:00:00+00:00,7.47833,17.77743,0.6310524,0.573684,1.441946,3.543986,5.614066,6.816906,11.053116,13.962916,17.433216,26.711216,0.54
1980-02-24 00:00:00+00:00,7.37737,17.58937,0.6171132,0.561012,1.414738,3.475918,5.503348,6.673428,10.790488,13.616788,16.985688,26.062188,0.61
1980-02-25 00:00:00+00:00,7.99545,18.51545,0.8303053,0.754823,1.728797,4.179747,6.558267,7.847177,12.489177,15.449377,18.963377,28.389177,0.61
1980-02-26 00:00:00+00:00,8.87889,19.94509,0.9463751,0.860341,1.984329,4.599229,7.145979,8.645779,13.794859,17.153059,21.090159,31.260459,0.61
1980-02-27 00:00:00+00:00,8.73595,19.69935,0.8277764,0.752524,1.871166,4.295126,6.686426,8.208496,13.252576,16.845076,21.101176,31.719976,0.61
1980-02-28 00:00:00+00:00,8.2548,18.7045,0.7254467,0.659497,1.748113,4.014553,6.268623,7.726133,12.431903,15.963603,20.138703,30.592403,0.61
1980-02-29 00:00:00+00:00,8.2548,18.7045,0.7254467,0.659497,1.748113,4.014553,6.268623,7.726133,12.431903,15.963603,20.138703,30.592403,0.61
1980-03-01 00:00:00+00:00,7.85931,17.86531,0.6823784,0.620344,1.678486,3.861646,6.033456,7.428606,11.906656,15.295756,19.288056,29.406856,0.61
1980-03-02 00:00:00+00:00,7.6538,17.38401,0.7458231,0.678021,1.782169,4.128499,6.466479,7.882029,12.651879,16.036979,20.037079,30.082779,0.61
1980-03-03 00:00:00+00:00,7.60152,17.52632,0.7372167,0.670197,1.732773,4.001763,6.248283,7.632943,12.276303,15.602003,19.517503,29.477303,0.61
1980-03-04 00:00:00+00:00,7.78454,18.09334,0.7860369,0.714579,1.828451,4.214411,6.547701,7.931331,12.622321,15.895721,19.772221,29.683121,0.61
1980-03-05 00:00:00+00:00,8.2681,18.959,0.8829469,0.802679,1.940571,4.495711,6.956741,8.384731,13.261321,16.570821,20.495421,30.450021,0.61
1980-03-06 00:00:00+00:00,8.30346,19.19446,0.8505739,0.773249,1.899671,4.404081,6.809771,8.224001,12.989551,16.256251,20.104751,29.900851,0.61
1980-03-07 00:00:00+00:00,8.07197,18.81317,0.7881159,0.716469,1.823391,4.206091,6.481561,7.844641,12.361331,15.512331,19.210731,28.737031,0.61
1980-03-08 00:00:00+00:00,7.83943,18.27143,0.8276917,0.752447,1.900303,4.408383,6.797733,8.147933,12.790353,15.869653,19.496153,28.851253,0.61
1980-03-09 00:00:00+00:00,8.70587,20.21047,1.0684608,0.971328,2.253052,5.180992,7.923152,9.363172,14.592272,17.752072,21.508772,31.117872,0.61
1980-03-10 00:00:00+00:00,8.80052,20.53522,1.0175066,0.925006,2.151774,4.887614,7.406694,8.831094,13.840594,16.983694,20.709194,30.312494,0.61
1980-03-11 00:00:00+00:00,8.64205,20.28075,0.8776735,0.797885,2.000525,4.532755,6.880685,8.245815,12.940615,15.974115,19.560615,28.838515,0.61
1980-03-12 00:00:00+00:00,8.4226,19.7649,0.8865318,0.805938,2.067822,4.876582,7.556012,8.927962,14.112162,17.132862,20.745962,29.999662,0.61
1980-03-13 00:00:00+00:00,8.01781,18.78231,0.8384101,0.762191,1.959359,4.579639,7.030489,8.367499,13.329809,16.297009,19.852509,28.972209,0.61
1980-03-14 00:00:00+00:00,7.70872,17.98622,0.8031452,0.730132,1.907028,4.425458,6.768228,8.072448,12.798568,15.693468,19.150368,27.986668,0.61
1980-03-15 00:00:00+00:00,7.52531,17.5098,0.7681586,0.698326,1.832354,4.254264,6.519524,7.795134,12.353674,15.196774,18.576274,27.216874,0.61
1980-03-16 00:00:00+00:00,7.30637,17.02509,0.7613353,0.692123,1.807437,4.179697,6.386147,7.644107,12.074977,14.880077,18.201577,26.731177,0.54
1980-03-17 00:00:00+00:00,7.32519,17.11879,0.7771126,0.706466,1.798834,4.163264,6.372404,7.610554,12.002134,14.762534,18.025534,26.431334,0.35
1980-03-18 00:00:00+00:00,7.34586,17.30609,0.7439399,0.676309,1.725241,3.986701,6.094061,7.295471,11.517091,14.202091,17.372491,25.616991,0.34
1980-03-19 00:00:00+00:00,7.33381,17.38731,0.7354908,0.668628,1.718832,4.004642,6.140362,7.324182,11.548072,14.179972,17.284772,25.421872,0.34
1980-03-20 00:00:00+00:00,7.49309,17.62529,0.7413703,0.673973,1.715837,3.972547,6.066507,7.249567,11.422827,14.036727,17.108127,25.184827,0.34
1980-03-21 00:00:00+00:00,7.48836,17.49346,0.7366678,0.669698,1.696992,3.914062,5.975152,7.140482,11.229102,13.805802,16.812202,24.736702,0.4
1980-03-22 00:00:00+00:00,7.96683,18.60853,0.8473047,0.770277,1.835483,4.164383,6.293443,7.473583,11.552423,14.109323,17.037123,24.869823,0.41
1980-03-23 00:00:00+00:00,8.56752,20.22312,0.9776459,0.888769,2.030901,4.703811,7.138911,8.390451,12.936131,15.560631,18.561631,26.656531,0.54
1980-03-24 00:00:00+00:00,9.35066,21.65476,1.379598,1.25418,2.71434,5.95556,8.82402,10.26352,15.73692,18.59452,21.89012,30.44272,0.54
1980-03-25 00:00:00+00:00,9.20891,21.14911,1.28183,1.1653,2.59348,5.69015,8.42282,9.8995,15.3311,18.293,21.7109,30.5512,0.54
1980-03-26 00:00:00+00:00,8.97894,20.71984,1.0948993,0.995363,2.404287,5.248007,7.753027,9.189337,14.232137,17.133437,20.492137,29.374337,0.54
1980-03-27 00:00:00+00:00,9.77066,22.56476,1.100957,1.00087,2.43856,5.15232,7.51154,8.94048,13.68353,16.57163,19.86703,28.93093,0.54
1980-03-28 00:00:00+00:00,11.2492,24.9197,1.842522,1.67502,3.63677,7.25117,10.47228,12.21468,18.56018,21.87328,25.74668,35.85928,0.54
1980-03-29 00:00:00+00:00,11.343,24.9082,1.51228,1.3748,3.18729,6.51757,9.4963,11.3563,17.6825,21.395,25.7017,36.5185,0.41
1980-03-30 00:00:00+00:00,11.001,24.312,1.261359,1.14669,2.89302,5.96936,8.73293,10.51661,16.29331,19.97741,24.19801,34.85451,0.41
1980-03-31 00:00:00+00:00,10.5349,23.1645,1.326501,1.20591,3.09599,6.39098,9.31279,11.10689,17.04099,20.68549,24.90999,35.50199,0.41
1980-04-01 00:00:00+00:00,10.305,22.5589,1.289343,1.17213,2.89268,6.00334,8.73794,10.46367,16.07027,19.61207,23.71007,34.05987,0.41
1980-04-02 00:00:00+00:00,9.77876,21.72736,1.215742,1.10522,2.70295,5.66298,8.23812,9.87308,15.11948,18.50998,22.42168,32.34718,0.41
1980-04-03 00:00:00+00:00,9.20843,20.57213,1.0898404,0.990764,2.498306,5.245206,7.658936,9.210136,14.129836,17.375736,21.111936,30.641136,0.41
1980-04-04 00:00:00+00:00,8.71334,19.49884,0.9827873,0.893443,2.325267,4.904967,7.189607,8.663797,13.362257,16.473757,20.057057,29.389557,0.41
1980-04-05 00:00:00+00:00,8.35728,18.72648,0.9273385,0.843035,2.215835,4.702355,6.908635,8.317315,12.805065,15.794265,19.234465,28.399965,0.54
1980-04-06 00:00:00+00:00,8.06031,18.08181,0.8951404,0.813764,2.138856,4.499916,6.600276,7.962796,12.229736,15.114936,18.417036,27.284336,0.54
1980-04-07 00:00:00+00:00,7.71633,17.34476,0.8388611,0.762601,2.013069,4.253769,6.260399,7.567839,11.626599,14.408899,17.580899,26.119199,0.54
1980-04-08 00:00:00+00:00,7.36718,16.58992,0.7812937,0.710267,1.898123,4.030213,5.949423,7.199543,11.068333,13.746333,16.796533,25.024233,0.61
1980-04-09 00:00:00+00:00,7.04572,15.89335,0.7328684,0.666244,1.794986,3.828126,5.666796,6.863716,10.558856,13.138756,16.074456,24.009056,0.61
1980-04-10 00:00:00+00:00,6.7506,15.25375,0.6911476,0.628316,1.702114,3.645184,5.409874,6.557564,10.094184,12.582084,15.410784,23.069284,0.61
1980-04-11 00:00:00+00:00,6.47806,14.66252,0.6544032,0.594912,1.617938,3.478338,5.174558,6.276528,9.667388,12.068688,14.796988,22.195388,0.54
1980-04-12 00:00:00+00:00,6.22493,14.11212,0.6214703,0.564973,1.540917,3.324627,4.956767,6.015957,9.271207,11.590527,14.223927,21.375427,0.54
1980-04-13 00:00:00+00:00,5.98856,13.61614,0.5932663,0.539333,1.473597,3.191484,4.768367,5.788567,8.925267,11.169067,13.720067,20.671967,0.54
1980-04-14 00:00:00+00:00,5.77084,13.19486,0.5907836,0.537076,1.431474,3.118639,4.653084,5.636324,8.671984,10.844224,13.316224,20.090624,0.48
1980-04-15 00:00:00+00:00,5.56664,12.79178,0.5767399,0.524309,1.377571,3.009224,4.491241,5.439121,8.369601,10.472091,12.863891,19.438191,0.41
1980-04-16 00:00:00+00:00,5.37229,12.36929,0.5482422,0.498402,1.319078,2.888876,4.319708,5.234278,8.059328,10.095398,12.410398,18.780398,0.41
1980-04-17 00:00:00+00:00,5.18876,11.95583,0.5230148,0.475468,1.264842,2.777021,4.159762,5.042912,7.769162,9.741932,11.984132,18.158832,0.41
1980-04-18 00:00:00+00:00,5.01648,11.56779,0.5003482,0.454862,1.214518,2.672904,4.010368,4.863878,7.497888,9.418948,11.595338,17.583738,0.44
1980-04-19 00:00:00+00:00,4.85413,11.20216,0.4797045,0.436095,1.167605,2.575542,3.870195,4.695665,7.243225,9.126175,11.244605,17.054905,0.47
1980-04-20 00:00:00+00:00,4.70009,10.85511,0.4607196,0.418836,1.123764,2.484189,3.738264,4.537164,7.002314,8.840064,10.899464,16.539664,0.47
1980-04-21 00:00:00+00:00,4.55431,10.52634,0.4431438,0.402858,1.082682,2.39839,3.614102,4.387852,6.780162,8.564002,10.562742,16.040642,0.47
1980-04-22 00:00:00+00:00,4.4165,10.2152,0.4348575,0.395325,1.057105,2.343417,3.530375,4.284025,6.619435,8.358655,10.299475,15.625575,0.41
1980-04-23 00:00:00+00:00,4.29444,9.93649,0.4260135,0.387285,1.029925,2.284516,3.441325,4.175525,6.451625,8.147765,10.033515,15.214115,0.41
1980-04-24 00:00:00+00:00,4.17579,9.666,0.4109545,0.373595,0.995545,2.212163,3.335945,4.048555,6.257625,7.906465,9.739505,14.777605,0.41
1980-04-25 00:00:00+00:00,4.05454,9.39151,0.395989,0.35999,0.96171,2.1408,3.23216,3.92373,6.08736,7.69045,9.47252,14.37331,0.41
1980-04-26 00:00:00+00:00,4.02473,9.28526,0.4202407,0.382037,0.987113,2.220335,3.344403,4.037513,6.234693,7.829693,9.580713,14.364163,0.41
1980-04-27 00:00:00+00:00,3.98336,9.16242,0.4333087,0.393917,0.990933,2.235649,3.361193,4.053443,6.266223,7.866043,9.594003,14.263983,0.41
1980-04-28 00:00:00+00:00,4.02266,9.23378,0.4237662,0.385242,0.976888,2.221368,3.360028,4.050928,6.323168,7.937728,9.687758,14.358558,0.47
1980-04-29 00:00:00+00:00,4.27799,9.84816,0.4235759,0.385069,0.972541,2.232794,3.393381,4.089101,6.436031,8.077551,9.885531,14.710431,0.41
1980-04-30 00:00:00+00:00,4.31461,9.96155,0.4094321,0.372211,0.948229,2.178977,3.314379,3.998129,6.297689,7.921489,9.723589,14.571989,0.41
1980-05-01 00:00:00+00:00,4.14764,9.55435,0.3894077,0.354007,0.915203,2.100732,3.197063,3.860993,6.071993,7.651233,9.403903,14.131993,0.41
1980-05-02 00:00:00+00:00,4.00793,9.22534,0.3722939,0.338449,0.884571,2.030146,3.091691,3.736791,5.871551,7.408241,9.113851,13.725651,0.41
1980-05-03 00:00:00+00:00,3.88346,8.9358,0.3575825,0.325075,0.855945,1.964966,2.994535,3.621655,5.687415,7.183335,8.843565,13.337325,0.34
1980-05-04 00:00:00+00:00,3.76878,8.67254,0.344586,0.31326,0.82916,1.904438,2.90438,3.51443,5.51687,6.97393,8.59083,12.97154,0.34
1980-05-05 00:00:00+00:00,3.66088,8.42678,0.3327588,0.302508,0.803802,1.847383,2.819452,3.413142,5.356392,6.776142,8.351422,12.623092,0.34
1980-05-06 00:00:00+00:00,3.55887,8.19554,0.3218061,0.292551,0.779619,1.793074,2.738569,3.316489,5.203629,6.587249,8.122289,12.288249,0.34
1980-05-07 00:00:00+00:00,3.46238,7.99972,0.3116564,0.283324,0.756696,1.741677,2.661986,3.224806,5.058956,6.407886,7.905436,11.993876,0.34
1980-05-08 00:00:00+00:00,3.37544,7.82466,0.3104046,0.282186,0.749874,1.743996,2.663024,3.213124,5.036754,6.354334,7.830084,11.910414,0.34
1980-05-09 00:00:00+00:00,3.34861,7.78067,0.3080352,0.280032,0.739578,1.729356,2.636778,3.174418,4.984218,6.271458,7.723878,11.769968,0.34
1980-05-10 00:00:00+00:00,3.30981,7.70335,0.2981506,0.271046,0.718216,1.678863,2.561504,3.085654,4.848834,6.105024,7.521894,11.470454,0.31
1980-05-11 00:00:00+00:00,3.22108,7.49378,0.2886917,0.262447,0.697835,1.6312,2.490463,3.001613,4.716003,5.942203,7.324783,11.179253,0.21
1980-05-12 00:00:00+00:00,3.13675,7.29824,0.2798521,0.254411,0.678349,1.585863,2.422799,2.921379,4.589289,5.786399,7.135919,10.902389,0.3
1980-05-13 00:00:00+00:00,3.05633,7.11285,0.2716076,0.246916,0.65976,1.542834,2.358534,2.844994,4.468754,5.637754,6.955334,10.636684,0.3
1980-05-14 00:00:00+00:00,2.97949,6.9352,0.2638592,0.239872,0.641979,1.501799,2.297228,2.771988,4.353608,5.495428,6.782018,10.377728,0.3
1980-05-15 00:00:00+00:00,2.90605,6.82936,0.2565453,0.233223,0.624971,1.462642,2.238667,2.702167,4.248497,5.364067,6.626587,10.139577,0.3
1980-05-16 00:00:00+00:00,2.92506,6.90148,0.27181,0.2471,0.640085,1.472453,2.23629,2.69912,4.22018,5.32404,6.57033,10.0614,0.29
1980-05-17 00:00:00+00:00,2.93381,6.88496,0.2838374,0.258034,0.648844,1.471707,2.222326,2.683596,4.174626,5.266526,6.491246,9.959166,0.29
1980-05-18 00:00:00+00:00,2.85734,6.69869,0.2709707,0.246337,0.630447,1.432378,2.165523,2.616053,4.070603,5.138123,6.335233,9.725243,0.3
1980-05-19 00:00:00+00:00,2.78538,6.52644,0.2780261,0.252751,0.623623,1.422234,2.144249,2.584399,4.011199,5.055099,6.225449,9.539939,0.32
1980-05-20 00:00:00+00:00,2.7173,6.36518,0.2807497,0.255227,0.614913,1.405726,2.115093,2.545213,3.944083,4.965143,6.109643,9.351123,0.31
1980-05-21 00:00:00+00:00,2.65267,6.21326,0.2670349,0.242759,0.59819,1.368759,2.061971,2.482451,3.848391,4.847391,5.966961,9.137901,0.3
1980-05-22 00:00:00+00:00,2.5909,6.06884,0.2561449,0.232859,0.582386,1.333875,2.011581,2.422751,3.757121,4.734791,5.830381,8.935191,0.3
1980-05-23 00:00:00+00:00,2.53154,5.93048,0.2469654,0.224514,0.56737,1.300711,1.963506,2.365666,3.669656,4.626666,5.699036,8.739816,0.28
1980-05-24 00:00:00+00:00,2.47434,5.79742,0.238909,0.21719,0.553025,1.268963,1.9173,2.31073,3.58532,4.52226,5.57198,8.54865,0.26
1980-05-25 00:00:00+00:00,2.41955,5.67011,0.2316842,0.210622,0.539339,1.23865,1.873048,2.258048,3.504348,4.421868,5.449648,8.364198,0.26
1980-05-26 00:00:00+00:00,2.36694,5.54792,0.225093,0.20463,0.526277,1.209737,1.83078,2.20766,3.42684,4.32562,5.33222,8.18673,0.26
1980-05-27 00:00:00+00:00,2.31619,5.43021,0.2341284,0.212844,0.523986,1.210288,1.824516,2.193526,3.393336,4.273936,5.259996,8.056336,0.26
1980-05-28 00:00:00+00:00,2.26703,5.31625,0.2432518,0.221138,0.520984,1.20613,1.812132,2.173502,3.353682,4.217952,5.184632,7.924402,0.26
1980-05-29 00:00:00+00:00,2.21941,5.20587,0.2353428,0.213948,0.509017,1.177839,1.771092,2.125062,3.280292,4.130712,5.079412,7.764212,0.26
1980-05-30 00:00:00+00:00,2.17333,5.09904,0.2264779,0.205889,0.496852,1.150267,1.731291,2.078071,3.209521,4.050531,4.983461,7.614931,0.27
1980-05-31 00:00:00+00:00,2.12862,4.99533,0.2534708,0.230428,0.503676,1.174621,1.754312,2.094132,3.213872,4.043522,4.960192,7.539812,0.27
1980-06-01 00:00:00+00:00,2.08523,4.89672,0.2746293,0.249663,0.507698,1.188582,1.764467,2.097497,3.204197,4.017547,4.916397,7.449007,0.27
1980-06-02 00:00:00+00:00,2.04314,4.80087,0.2571734,0.233794,0.495028,1.157448,1.720896,2.047326,3.130786,3.928246,4.809706,7.296396,0.28
1980-06-03 00:00:00+00:00,2.00241,4.70622,0.2425423,0.220493,0.482809,1.128414,1.679947,1.999947,3.060937,3.842917,4.707307,7.146007,0.29
1980-06-04 00:00:00+00:00,1.96297,4.61461,0.2312827,0.210257,0.471194,1.101177,1.641283,1.955053,2.994323,3.761283,4.609093,7.001233,0.29
1980-06-05 00:00:00+00:00,1.92458,4.52542,0.2221439,0.201949,0.46009,1.075329,1.604431,1.912141,2.930361,3.682691,4.514351,6.861101,0.29
1980-06-06 00:00:00+00:00,1.88725,4.43864,0.2143713,0.194883,0.449453,1.050714,1.569217,1.871027,2.868897,3.606987,4.422917,6.725397,0.14
1980-06-07 00:00:00+00:00,1.8511,4.35456,0.2075766,0.188706,0.439292,1.027311,1.535644,1.831744,2.809994,3.534274,4.334914,6.594334,0.1
1980-06-08 00:00:00+00:00,1.81602,4.27294,0.22792,0.2072,0.44385,1.045802,1.55282,1.84337,2.81145,3.52231,4.3081,6.52564,0.07
1980-06-09 00:00:00+00:00,1.78192,4.19355,0.2466013,0.224183,0.447439,1.05784,1.561857,1.847017,2.804387,3.502197,4.273537,6.450307,0.07
1980-06-10 00:00:00+00:00,1.74874,4.11629,0.2347851,0.213441,0.437764,1.032678,1.526459,1.806359,2.745069,3.430119,4.187359,6.324339,0.07
1980-06-11 00:00:00+00:00,1.71647,4.04113,0.2229524,0.202684,0.427668,1.008376,1.492366,1.767146,2.687776,3.360406,4.103946,6.203446,0.07
1980-06-12 00:00:00+00:00,1.68512,3.96807,0.2133857,0.193987,0.417984,0.985432,1.460013,1.729803,2.632923,3.293433,4.023633,6.086563,0.07
1980-06-13 00:00:00+00:00,1.66569,3.9998,0.2055064,0.186824,0.408767,0.963771,1.429366,1.694326,2.580576,3.229336,3.946946,5.973156,0.07
1980-06-14 00:00:00+00:00,1.85442,4.47788,0.1996665,0.181515,0.400879,0.944067,1.401005,1.664045,2.534395,3.188155,3.901365,6.065045,0.07
1980-06-15 00:00:00+00:00,2.0233,4.78195,0.1944096,0.176736,0.393221,0.925015,1.373504,1.634544,2.489724,3.155294,3.866514,6.167004,0.07
