TIMESTAMP,CAMBARI,CARRIZAL,HUACATA,INCAHUASI,KILPANI,LANDARA,PUNUTUMA
1980-01-01,19.174994681951613,21.821385208898363,1.112051234716981,198.27661145325183,2.300038951304348,2.536338952941177,15.897458944800002
1980-02-01,12.311602293629031,19.09667738036066,0.9741936436363638,173.5956630425428,2.0663842006956523,2.279568935294118,14.283001974240003
1980-03-01,9.741385315741937,16.519049551522624,0.8455265586277871,150.58275120997553,1.854634582956522,2.0443597588235294,12.81681146016
1980-04-01,8.475407015080647,14.264726606817051,0.7260499796912521,130.63622997315403,1.6647900980869568,1.834631576470588,11.498887402560001
1980-05-01,11.182074716467742,12.499766610420984,0.6433354250428815,115.22437105056235,1.4919829387826085,1.6445041588235296,10.308637238040003
1980-06-01,15.520959426338711,11.533014968769837,0.5973828946826759,106.96409410371639,1.3508165269565218,1.489658117647059,9.336668245560002
1980-07-01,15.100546734000002,10.817496752104919,0.5606208703945113,100.80134818327629,1.2485925735652172,1.3759736823529416,8.628284064599999
1980-08-01,14.072708240274194,10.222850731813773,0.5330493521783878,95.8371914207824,1.1658398493913045,1.2858101647058826,8.05581080208
1980-09-01,14.885656595419356,10.059051961026887,0.5330493521783878,95.06809671110024,1.1049922580869567,1.2191675647058826,7.635722508720001
1980-10-01,13.953976924209677,10.248380747122624,0.5422398582504288,96.95587463486552,1.0636158960000002,1.1721257294117648,7.347426621120002
1980-11-01,12.132489557322584,10.878949532317376,0.5698113764665523,102.6092201631785,1.0173717266086957,1.1211637411764708,7.030301144760001
1980-12-01,10.378381083677418,11.215810176790821,0.5881923886106347,105.99523453437655,1.0149378229565218,1.1192036647058825,7.017945606720001
1980-01-13,9.255512392112903,11.4815030794741,0.606573400754717,109.20146053188265,1.041710763130435,1.1486048117647059,7.190923139280001
1980-01-14,9.14750301048387,11.836664000407872,0.6341449189708406,113.6562169022494,1.0149378229565218,1.1192036647058825,7.00970858136
1980-01-15,9.32593857198387,11.217165752824922,0.606573400754717,108.23260096254278,0.9662597499130436,1.0662816000000002,6.67610905428
1980-01-16,8.567841376161292,10.437483603879347,0.5606208703945113,100.42179494992666,0.9321850987826087,1.0290401470588237,6.441353831520002
1980-01-17,7.406260858161292,10.372641883581641,0.55143036432247,99.0434174182885,0.9321850987826087,1.0290401470588237,6.445472344200001
1980-01-18,6.839465545161291,10.043688765973771,0.5330493521783878,95.74729723393642,0.9200155805217392,1.0133595352941178,6.35074655256
1980-01-19,7.318453858258066,11.563063570859018,0.606573400754717,108.8918249994132,0.9662597499130436,1.064321523529412,6.6719905416000005
1980-01-20,11.113680061016131,14.136850600933773,0.7352404857632934,131.29545401002446,1.2169518260869565,1.3426523823529413,8.41000289256
1980-01-21,11.788033305774194,13.93780685326033,0.7260499796912521,130.1867590389242,1.3167418758260871,1.4504565882352944,9.09367599744
1980-01-22,9.76666650851613,12.571160281550165,0.6617164371869639,117.93118489892419,1.3021384539130434,1.4367360529411766,9.007187231160001
1980-01-23,10.354341378048387,11.972221603817708,0.6249544128987994,111.69852127760392,1.341080912347826,1.4798577352941178,9.266653530000001
1980-01-24,11.44199697967742,11.22778443175869,0.5881923886106347,104.78665713344743,1.2875350320000003,1.4190953647058826,8.895987388800002
1980-01-25,12.332594712629035,10.96209152907541,0.5698113764665523,102.65916137809292,1.2412908626086956,1.3681333764705883,8.574743399759999
1980-01-26,10.771142471419354,10.448554141491151,0.55143036432247,98.12449906386307,1.1853110786086958,1.307371005882353,8.1958402332
1980-01-27,8.859139405403228,10.183087168146889,0.5330493521783878,95.33777927163817,1.1220295836521743,1.2387683294117648,7.7633964018
1980-01-28,10.026588771725807,11.246310637558034,0.5881923886106347,105.2161515817115,1.2485925735652172,1.3779337588235294,8.628284064599999
1980-01-29,11.238957400209678,11.890887041771803,0.6249544128987994,111.56867411882642,1.2875350320000003,1.4210554411764706,8.90010590148
1980-01-30,10.298700181451613,11.02919254276328,0.5790018825385935,103.67796216234719,1.175575464,1.297570623529412,8.12582551764
1980-01-31,8.413558382758065,9.852552545165901,0.5146683400343053,92.72085961012228,1.0830871252173913,1.1956466470588238,7.487456052239999
1980-01-02,7.029638803306453,9.008028675922624,0.4779063157461407,85.14977142909537,1.0538802813913044,1.1623253470588235,7.28153041824
1980-02-02,6.407428018645162,8.383559982881312,0.441144291457976,79.61628481657701,1.034409052173913,1.1407645058823532,7.153856525160002
1980-03-02,6.044575184854839,8.407282563478034,0.441144291457976,79.44648468586799,0.9930326900869566,1.0937226705882352,6.8573236122
1980-04-02,5.919184983193548,8.30358099686951,0.441144291457976,78.31781322880195,0.9394868097391303,1.0349203764705883,6.486657470999999
1980-05-02,5.911736060322579,7.889904377130493,0.4135727732418526,74.5422573812714,0.8859409293913044,0.9761180823529414,6.1159913298
1980-06-02,5.564006797209679,7.612689078157377,0.4043822671698113,71.90536123378973,0.8737714111304349,0.964357623529412,6.03773958888
1980-07-02,5.237947127903227,7.261820814664919,0.38600125502572896,68.6491940213692,0.8567340855652175,0.9447568588235296,5.926539746520001
1980-08-02,4.954323746467743,6.87457792759082,0.3676202428816467,65.1632972203423,0.815357723478261,0.8996751000000001,5.6423623716
1980-09-02,4.555467785467742,6.567539955867541,0.34923923073756435,62.306659727237175,0.7983203979130435,0.8800743352941178,5.514688478520001
1980-10-02,4.27658462767742,6.298909971777049,0.33085821859348197,59.72969303765282,0.7788491686956521,0.8585134941176472,5.378777560080001
1980-11-02,4.249159048016129,6.149344749348197,0.3216677125214408,58.271409562151604,0.8056221088695653,0.8879146411764707,5.56822914336
