,CARABUCO,CHOQUETANGA,KANATA,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2015-01-02 10:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 11:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 12:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 13:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 14:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 15:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 16:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 17:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 18:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 19:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 20:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 21:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 22:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-02 23:00:00+00:00,2.1608574953931488,2.083479850219355,0.3705690940185677,0.634136630368909,0.5520133381765304,0.7376747293647681
2015-01-03 00:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 01:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 02:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 03:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 04:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 05:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 06:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 07:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 08:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 09:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 10:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 11:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 12:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 13:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 14:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 15:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 16:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 17:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 18:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 19:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 20:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 21:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 22:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-03 23:00:00+00:00,2.092712447216966,2.0276161533290322,0.3192348472281167,0.6817523439796365,0.5934626217554088,0.7861762788489959
2015-01-04 00:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 01:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 02:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 03:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 04:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 05:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 06:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 07:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 08:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 09:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 10:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 11:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 12:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 13:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 14:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 15:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 16:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 17:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 18:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 19:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 20:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 21:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 22:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-04 23:00:00+00:00,2.0910637766965747,2.0236820901677417,0.3192348472281167,0.657460934527091,0.5723170493680957,0.7538419125261772
2015-01-05 00:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 01:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 02:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 03:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 04:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 05:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 06:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 07:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 08:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 09:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 10:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 11:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 12:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 13:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 14:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 15:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 16:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 17:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 18:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 19:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 20:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 21:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 22:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-05 23:00:00+00:00,2.8478035455562805,2.9883143773161285,0.3192348472281167,0.6441490145929092,0.5607290776148609,0.7364527911025683
2015-01-06 00:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 01:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 02:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 03:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 04:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 05:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 06:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 07:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 08:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 09:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 10:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 11:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 12:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 13:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 14:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 15:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 16:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 17:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 18:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 19:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 20:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 21:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 22:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-06 23:00:00+00:00,2.68403560719739,2.7467628992129036,0.3192348472281167,0.6601915847700001,0.5746940692149132,0.7601395943390519
2015-01-07 00:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 01:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 02:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 03:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 04:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 05:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 06:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 07:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 08:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 09:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 10:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 11:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 12:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 13:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 14:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 15:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 16:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 17:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 18:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 19:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 20:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 21:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 22:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-07 23:00:00+00:00,2.675242697755302,2.690899202322581,0.3192348472281167,0.6662786592698181,0.5799928426234434,0.7704790719422788
2015-01-08 00:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 01:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 02:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 03:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 04:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 05:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 06:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 07:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 08:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 09:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 10:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 11:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 12:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 13:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 14:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 15:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 16:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 17:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 18:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 19:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 20:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 21:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 22:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-08 23:00:00+00:00,2.797244316264274,2.7931848445161296,0.5598641290583554,0.6940402700727273,0.6041592110660869,0.8118369823551861
2015-01-09 00:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
2015-01-09 01:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
2015-01-09 02:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
2015-01-09 03:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
2015-01-09 04:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
2015-01-09 05:00:00+00:00,2.970904277745514,2.978085813096774,0.48927953972148547,0.7070108587265453,0.6154500553384694,0.8280041655165953
